step,global_step,loss,dpo_loss,implicit_acc,win_gap,lose_gap,raw_win_gap,raw_lose_gap,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,adaptive_norm_win_gap,adaptive_norm_lose_gap,adaptive_norm_lose_gap_clipped,adaptive_norm_mode,gap_normalization,gap_eps,lose_gap_clip_tau,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max,loss_region_mode,region_mask_weight,region_boundary_weight,region_outside_weight,mask_area_ratio,boundary_area_ratio,outside_area_ratio,region_weight_sum,boundary_mode,mask_weight,boundary_weight,outside_weight,mask_region_mse,boundary_region_mse,outside_region_mse,region_weighted_mse_w,region_weighted_mse_l,region_weighted_ref_mse_w,region_weighted_ref_mse_l,L_base,L_prop,L_gen,L_boundary,lambda_prop,lambda_gen,lambda_boundary_extra,exp18_extra_loss,m_w,m_l,m_w_ref,m_l_ref,propagation_coverage,generate_area_ratio,prop_conf_mean,prop_conf_p10,prop_conf_p50,prop_conf_p90,avg_num_sources_used,propagated_region_psnr,tau_conf,confidence_mode,propagation_target_mode
200,200,0.7105734348297119,0.6249200701713562,1.0,-0.018760953098535538,0.03904547169804573,-0.0017886646091938019,0.00309078861027956,-0.018760953098535538,0.03904547169804573,0.03904547169804573,null,null,null,null,log_ratio,1e-06,1.0,0.09409420192241669,0.09588286280632019,0.08148422837257385,0.07839342951774597,1.0,0.5355926156044006,4.202397525555569,0.7105734348297119,0.7105734348297119,0.09409420192241669,0.0,0.25,0.09409420192241669,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9813453555107117,1.0394268035888672,0.012609975412487984,0.00032553449273109436,0.14261159300804138,0.14261159300804138,0.14261159300804138,region,1.0,0.75,0.05,0.20742188394069672,0.052734375,0.6898437738418579,816.550048828125,both,1.0,0.75,0.05,0.12467446178197861,0.052111998200416565,0.003979465924203396,0.09409420192241669,0.08148422837257385,0.09588286280632019,0.07839342951774597,0.6296247839927673,0.43518340587615967,0.3719148337841034,0.18834556639194489,0.1,0.05,0.1,0.08094863593578339,0.09409420192241669,0.08148422837257385,0.09588286280632019,0.07839342951774597,0.021054627373814583,0.9789453744888306,0.02553529292345047,0.0,0.0,0.0,0.27663880586624146,23.705169677734375,0.5,flow_agreement,latent_x0
210,210,0.5640419721603394,0.48396581411361694,1.0,-0.10334815084934235,-0.03227131813764572,-0.00019609031733125448,-5.933681677561253e-05,-0.10334815084934235,-0.03227131813764572,-0.03227131813764572,null,null,null,null,log_ratio,1e-06,1.0,0.0017957970267161727,0.001991887344047427,0.0018126032082363963,0.0018719399813562632,0.0,0.6168977618217468,23.394849635079193,0.5640419721603394,0.5640419721603394,0.0017957970267161727,0.0,0.25,0.0017957970267161727,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9015555381774902,0.9683020114898682,-1.6806130588520318e-05,-6.385677261278033e-05,0.47640159726142883,0.47640159726142883,0.47640159726142883,region,1.0,0.75,0.05,0.23554687201976776,0.05976562574505806,0.649609386920929,906.6500244140625,both,1.0,0.75,0.05,0.0023016890045255423,0.0010478994809091091,0.00011039015225833282,0.0017957970267161727,0.0018126032082363963,0.001991887344047427,0.0018719399813562632,0.48405560851097107,0.31897807121276855,0.47405990958213806,0.24385544657707214,0.1,0.05,0.1,0.07998634874820709,0.0017957970267161727,0.0018126032082363963,0.001991887344047427,0.0018719399813562632,0.0005040322430431843,0.9994959831237793,0.001180934370495379,0.0,0.0,0.0,0.014259287156164646,26.961322784423828,0.5,flow_agreement,latent_x0
220,220,0.7066235542297363,0.6148871183395386,1.0,-0.014646855182945728,0.07487758994102478,-0.00015183177310973406,0.001236112555488944,-0.014646855182945728,0.07487758994102478,0.07487758994102478,null,null,null,null,log_ratio,1e-06,1.0,0.010103875771164894,0.010255708359181881,0.01662500947713852,0.01538889855146408,1.0,0.5416113138198853,11.750001615011588,0.7066235542297363,0.7066235542297363,0.010103875771164894,0.0,0.25,0.010103875771164894,0.05,0.0037363471928983927,1.0,0.0,0.0037363471928983927,0.030400870367884636,0.3125,0.9851953387260437,1.0803248882293701,-0.0065211346372962,0.00027106935158371925,0.16683125495910645,0.16683125495910645,0.16683125495910645,region,1.0,0.75,0.05,0.23137207329273224,0.05886230617761612,0.65478515625,894.7031860351562,both,1.0,0.75,0.05,0.012474200688302517,0.007307915948331356,0.0006451388471759856,0.010103875771164894,0.01662500947713852,0.010255708359181881,0.01538889855146408,0.6191287040710449,0.3894233703613281,0.44926610589027405,0.26089197397232056,0.1,0.05,0.1,0.08749484270811081,0.010103875771164894,0.01662500947713852,0.010255708359181881,0.01538889855146408,0.01816011592745781,0.9818398952484131,0.02144976705312729,0.0,0.0,0.0,0.12141019105911255,27.345176696777344,0.5,flow_agreement,latent_x0
230,230,0.5593681931495667,0.4953364133834839,1.0,-0.07113686949014664,0.07324280589818954,-0.0019297038670629263,0.005080944858491421,-0.07113686949014664,0.07324280589818954,0.07324280589818954,null,null,null,null,log_ratio,1e-06,1.0,0.026367785409092903,0.028297487646341324,0.07152833044528961,0.06644738465547562,1.0,0.6099822521209717,11.219042493092335,0.5593681931495667,0.5593681931495667,0.026367785409092903,0.0,0.25,0.026367785409092903,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9318065643310547,1.0764657258987427,-0.04516054689884186,0.0007878094911575317,0.44723784923553467,0.44723784923553467,0.44723784923553467,region,1.0,0.75,0.05,0.21796874701976776,0.04843750223517418,0.688671886920929,825.4000244140625,both,1.0,0.75,0.05,0.030823588371276855,0.024588365107774734,0.0017804038943722844,0.026367785409092903,0.07152833044528961,0.028297487646341324,0.06644738465547562,0.49665480852127075,0.2882157266139984,0.2832270860671997,0.19730454683303833,0.1,0.05,0.1,0.0627133846282959,0.026367785409092903,0.07152833044528961,0.028297487646341324,0.06644738465547562,0.0046433876268565655,0.9953566193580627,0.0068424418568611145,0.0,0.0,0.0,0.04506175220012665,32.93147659301758,0.5,flow_agreement,latent_x0
240,240,0.7269065976142883,0.6420666575431824,1.0,-0.005536808166652918,0.062223002314567566,-0.0026810355484485626,0.0386548787355423,-0.005536808166652918,0.062223002314567566,0.062223002314567566,null,null,null,null,log_ratio,1e-06,1.0,0.4780343472957611,0.48071539402008057,0.5809487700462341,0.542293906211853,1.0,0.5263412594795227,1.8869602914548969,0.7269065976142883,0.7269065976142883,0.4780343472957611,0.0,0.25,0.4780343472957611,0.05,0.00010333838872611523,1.0,0.0,0.00010333838872611523,0.001050635357387364,0.125,0.9944227933883667,1.0712802410125732,-0.10291444510221481,0.008993446826934814,0.10546278953552246,0.10546278953552246,0.10546278953552246,region,1.0,0.75,0.05,0.23361817002296448,0.05607910081744194,0.6583251953125,889.7969360351562,both,1.0,0.75,0.05,0.5635582208633423,0.40231478214263916,0.05788324773311615,0.4780343472957611,0.5809487700462341,0.48071539402008057,0.542293906211853,0.6660717129707336,0.46948912739753723,0.11170041561126709,0.08300957083702087,0.1,0.05,0.1,0.060834892094135284,0.4780343472957611,0.5809487700462341,0.48071539402008057,0.542293906211853,0.018635664135217667,0.9813643097877502,0.026858201250433922,0.0,0.0,0.0,0.3668869733810425,19.733564376831055,0.5,flow_agreement,latent_x0
250,250,0.3918474316596985,0.3082432448863983,1.0,-0.17601975798606873,0.12655076384544373,-0.0012382164131850004,0.0009887907654047012,-0.17601975798606873,0.12655076384544373,0.12655076384544373,null,null,null,null,log_ratio,1e-06,1.0,0.006418495438992977,0.007656712085008621,0.008324434980750084,0.007335644215345383,0.0,0.7385194301605225,9.96563388055855,0.3918474316596985,0.3918474316596985,0.006418495438992977,0.0,0.25,0.006418495438992977,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.8382834792137146,1.134792685508728,-0.0019059397745877504,-6.235647015273571e-05,1.0382872819900513,1.0382872819900513,1.0382872819900513,region,1.0,0.75,0.05,0.16171875596046448,0.044921875,0.751953125,676.0000610351562,both,1.0,0.75,0.05,0.008793654851615429,0.003989054821431637,0.00038590875919908285,0.006418495438992977,0.008324434980750084,0.007656712085008621,0.007335644215345383,0.308564156293869,0.33676934242248535,0.4765634834766388,0.25778183341026306,0.1,0.05,0.1,0.08328329026699066,0.006418495438992977,0.008324434980750084,0.007656712085008621,0.007335644215345383,0.000961538462433964,0.9990384578704834,0.002260086825117469,0.0,0.0,0.0,0.03171553462743759,25.881725311279297,0.5,flow_agreement,latent_x0
260,260,0.6756176948547363,0.5813210606575012,1.0,-0.019475843757390976,0.11269057542085648,-0.0015377611853182316,0.013344809412956238,-0.019475843757390976,0.11269057542085648,0.11269057542085648,null,null,null,null,log_ratio,1e-06,1.0,0.07844114303588867,0.07997889816761017,0.12280920892953873,0.10946439206600189,1.0,0.559280514717102,3.5261807031976233,0.6756176948547363,0.6756176948547363,0.07844114303588867,0.0,0.25,0.07844114303588867,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9807729721069336,1.1219100952148438,-0.04436805844306946,0.0029517635703086853,0.23824244737625122,0.23824244737625122,0.23824244737625122,region,1.0,0.75,0.05,0.22431640326976776,0.05251464992761612,0.674072265625,855.625,both,1.0,0.75,0.05,0.09627707302570343,0.05861043184995651,0.004491037223488092,0.07844114303588867,0.12280920892953873,0.07997889816761017,0.10946439206600189,0.5852431058883667,0.5489193201065063,0.2978770434856415,0.2058880627155304,0.1,0.05,0.1,0.09037459641695023,0.07844114303588867,0.12280920892953873,0.07997889816761017,0.10946439206600189,0.010983123444020748,0.9890168905258179,0.020266778767108917,0.0,0.0,0.0,0.25538522005081177,17.354232788085938,0.5,flow_agreement,latent_x0
270,270,0.662742018699646,0.5662566423416138,1.0,-0.02139766328036785,0.13415539264678955,-0.0002104817540384829,0.002798564964905381,-0.02139766328036785,0.13415539264678955,0.13415539264678955,null,null,null,null,log_ratio,1e-06,1.0,0.009892507456243038,0.01010298915207386,0.021277206018567085,0.018478641286492348,1.0,0.568242073059082,11.83287516648565,0.662742018699646,0.662742018699646,0.009892507456243038,0.0,0.25,0.009892507456243038,0.05,0.00035186714376322925,1.0,0.0,0.00035186714376322925,0.005629874300211668,0.0625,0.9791663885116577,1.1514486074447632,-0.011384698562324047,0.0006470205262303352,0.27468258142471313,0.27468258142471313,0.27468258142471313,region,1.0,0.75,0.05,0.23046875,0.05625000223517418,0.662109375,881.0000610351562,both,1.0,0.75,0.05,0.012276256456971169,0.006859703920781612,0.0006783941644243896,0.009892507456243038,0.021277206018567085,0.01010298915207386,0.018478641286492348,0.5671030879020691,0.4493935704231262,0.46245473623275757,0.2757684588432312,0.1,0.05,0.1,0.0956389456987381,0.009892507456243038,0.021277206018567085,0.01010298915207386,0.018478641286492348,0.031119972467422485,0.9688800573348999,0.0367971733212471,0.0,0.0,0.0,0.30164676904678345,22.178495407104492,0.5,flow_agreement,latent_x0
280,280,0.5886691212654114,0.5008789896965027,1.0,-0.06972964853048325,0.08542390912771225,-0.0006730190361849964,0.0012526602949947119,-0.06972964853048325,0.08542390912771225,0.08542390912771225,null,null,null,null,log_ratio,1e-06,1.0,0.008945532143115997,0.009618550539016724,0.01523607037961483,0.013983410783112049,1.0,0.6119289994239807,9.093770924659177,0.5886691212654114,0.5886691212654114,0.008945532143115997,0.0,0.25,0.008945532143115997,0.05,1.5197336324490607e-05,1.0,0.0,1.5197336324490607e-05,0.0002431573811918497,0.0625,0.9300291538238525,1.089581847190857,-0.006290539167821407,0.0001449105329811573,0.4554281234741211,0.4554281234741211,0.4554281234741211,region,1.0,0.75,0.05,0.2254638671875,0.04887695237994194,0.678271472454071,848.8343505859375,both,1.0,0.75,0.05,0.01133310329169035,0.00540414871647954,0.0006167572573758662,0.008945532143115997,0.01523607037961483,0.009618550539016724,0.013983410783112049,0.5013414621353149,0.416574627161026,0.434270977973938,0.23956669867038727,0.1,0.05,0.1,0.08732768148183823,0.008945532143115997,0.01523607037961483,0.009618550539016724,0.013983410783112049,0.053596992045640945,0.9464030265808105,0.055606815963983536,0.0,0.0,0.0,0.2923261523246765,31.472103118896484,0.5,flow_agreement,latent_x0
290,290,0.6081501841545105,0.540137767791748,1.0,-0.023550113663077354,0.17346777021884918,-0.003931345418095589,0.0776176005601883,-0.023550113663077354,0.17346777021884918,0.17346777021884918,null,null,null,null,log_ratio,1e-06,1.0,0.16592121124267578,0.16985255479812622,0.4818938374519348,0.4042762517929077,1.0,0.582874596118927,4.309516914192157,0.6081501841545105,0.6081501841545105,0.16592121124267578,0.0,0.25,0.16592121124267578,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9768543839454651,1.1919914484024048,-0.31597262620925903,0.018421560525894165,0.3345852792263031,0.3345852792263031,0.3345852792263031,region,1.0,0.75,0.05,0.18647460639476776,0.048583984375,0.718579113483429,751.6500244140625,both,1.0,0.75,0.05,0.21245436370372772,0.12164204567670822,0.012205405160784721,0.16592121124267578,0.4818938374519348,0.16985255479812622,0.4042762517929077,0.5484338402748108,0.31791579723358154,0.2502131164073944,0.15414126217365265,0.1,0.05,0.1,0.0597163625061512,0.16592121124267578,0.4818938374519348,0.16985255479812622,0.4042762517929077,0.044668134301900864,0.9553318619728088,0.046467628329992294,0.0,0.0,0.0,0.316639244556427,24.97492790222168,0.5,flow_agreement,latent_x0
300,300,0.7054373025894165,0.6149277687072754,1.0,-0.012420257553458214,0.08181075751781464,-0.002658388577401638,0.02352273091673851,-0.012420257553458214,0.08181075751781464,0.08181075751781464,null,null,null,null,log_ratio,1e-06,1.0,0.21388939023017883,0.21654778718948364,0.24214261770248413,0.21861988306045532,1.0,0.5409989356994629,2.8693245915113055,0.7054373025894165,0.7054373025894165,0.21388939023017883,0.0,0.25,0.21388939023017883,0.05,5.7888328228727914e-06,1.0,0.0,5.7888328228727914e-06,9.262132516596466e-05,0.0625,0.9877237677574158,1.107596516609192,-0.028253212571144104,0.005216084420681,0.16436472535133362,0.16436472535133362,0.16436472535133362,region,1.0,0.75,0.05,0.16684570908546448,0.04350585862994194,0.749755859375,683.21875,both,1.0,0.75,0.05,0.2791614532470703,0.16061362624168396,0.01222381554543972,0.21388939023017883,0.24214261770248413,0.21654778718948364,0.21861988306045532,0.6256279945373535,0.5076158046722412,0.2536454200744629,0.16365431249141693,0.1,0.05,0.1,0.0798092857003212,0.21388939023017883,0.24214261770248413,0.21654778718948364,0.21861988306045532,0.01310817152261734,0.9868918061256409,0.022635040804743767,0.0,0.0,0.0,0.2726641595363617,23.39374351501465,0.5,flow_agreement,latent_x0
310,310,0.7290351390838623,0.6503759622573853,1.0,-0.006796757224947214,0.04287552461028099,-0.003660496324300766,0.022974133491516113,-0.006796757224947214,0.04287552461028099,0.04287552461028099,null,null,null,null,log_ratio,1e-06,1.0,0.5392670035362244,0.5429275035858154,0.5477598905563354,0.5247857570648193,1.0,0.521880567073822,1.7133470434628721,0.7290351390838623,0.7290351390838623,0.5392670035362244,0.0,0.25,0.5392670035362244,0.05,9.353162022307515e-05,1.0,0.0,9.353162022307515e-05,0.0014965059235692024,0.0625,0.9932578206062317,1.0437780618667603,-0.008492901921272278,0.004828393459320068,0.0875781923532486,0.0875781923532486,0.0875781923532486,region,1.0,0.75,0.05,0.20742188394069672,0.052734375,0.6898437738418579,816.550048828125,both,1.0,0.75,0.05,0.6481490731239319,0.45983943343162537,0.061924997717142105,0.5392670035362244,0.5477598905563354,0.5429275035858154,0.5247857570648193,0.6774328351020813,0.3945695459842682,0.09758336842060089,0.07266172021627426,0.1,0.05,0.1,0.05160229653120041,0.5392670035362244,0.5477598905563354,0.5429275035858154,0.5247857570648193,0.021054627373814583,0.9789453744888306,0.02553529292345047,0.0,0.0,0.0,0.27663880586624146,23.705169677734375,0.5,flow_agreement,latent_x0
320,320,0.6490999460220337,0.5830161571502686,1.0,-0.018267329782247543,0.11463284492492676,-0.005394229665398598,0.0503719225525856,-0.018267329782247543,0.11463284492492676,0.11463284492492676,null,null,null,null,log_ratio,1e-06,1.0,0.2901667356491089,0.2955609858036041,0.4604571759700775,0.4100852608680725,1.0,0.5583893060684204,4.562478850795578,0.6490999460220337,0.6490999460220337,0.2901667356491089,0.0,0.25,0.2901667356491089,0.05,0.0002739658229984343,1.0,0.0,0.0002739658229984343,0.002628326416015625,0.125,0.9817491173744202,1.1228327751159668,-0.17029041051864624,0.011244416236877441,0.23462770879268646,0.23462770879268646,0.23462770879268646,region,1.0,0.75,0.05,0.203125,0.05234375223517418,0.696093738079071,802.6000366210938,both,1.0,0.75,0.05,0.3713107705116272,0.19811896979808807,0.01650046743452549,0.2901667356491089,0.4604571759700775,0.2955609858036041,0.4100852608680725,0.5977984666824341,0.28135254979133606,0.21990545094013214,0.12170927971601486,0.1,0.05,0.1,0.05130145698785782,0.2901667356491089,0.4604571759700775,0.2955609858036041,0.4100852608680725,0.003202639752998948,0.9967973828315735,0.006596429739147425,0.0,0.0,0.0,0.05054500326514244,22.628080368041992,0.5,flow_agreement,latent_x0
330,330,0.6974772810935974,0.6182798147201538,1.0,-0.007942622527480125,0.09407199174165726,-0.003862900659441948,0.058328770101070404,-0.007942622527480125,0.09407199174165726,0.09407199174165726,null,null,null,null,log_ratio,1e-06,1.0,0.4901679456233978,0.49403083324432373,0.5668543577194214,0.5085256099700928,1.0,0.5392448902130127,1.9058130047089967,0.6974772810935974,0.6974772810935974,0.4901679456233978,0.0,0.25,0.4901679456233978,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9921808838844299,1.114701747894287,-0.07668644189834595,0.013616472482681274,0.1573030948638916,0.1573030948638916,0.1573030948638916,region,1.0,0.75,0.05,0.18632812798023224,0.05312500149011612,0.712109386920929,763.1500244140625,both,1.0,0.75,0.05,0.6068499088287354,0.4133358299732208,0.04392516613006592,0.4901679456233978,0.5668543577194214,0.49403083324432373,0.5085256099700928,0.6427882313728333,0.3674320876598358,0.15268176794052124,0.10311770439147949,0.1,0.05,0.1,0.05468906834721565,0.4901679456233978,0.5668543577194214,0.49403083324432373,0.5085256099700928,0.03473377600312233,0.965266227722168,0.04012185335159302,0.0,0.0,0.0,0.3188096284866333,21.70463752746582,0.5,flow_agreement,latent_x0
340,340,0.6670466661453247,0.5920064449310303,1.0,-0.01675720140337944,0.10426803678274155,-0.0011213293764740229,0.009401696734130383,-0.01675720140337944,0.10426803678274155,0.10426803678274155,null,null,null,null,log_ratio,1e-06,1.0,0.06604395806789398,0.06716529279947281,0.09477698802947998,0.08537529408931732,1.0,0.5533266663551331,2.8415932181075583,0.6670466661453247,0.6670466661453247,0.06604395806789398,0.0,0.25,0.06604395806789398,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9833048582077026,1.1101219654083252,-0.028733033686876297,0.0020700879395008087,0.2141210436820984,0.2141210436820984,0.2141210436820984,region,1.0,0.75,0.05,0.20432129502296448,0.05190429836511612,0.695629894733429,804.1968994140625,both,1.0,0.75,0.05,0.08358485251665115,0.04675789177417755,0.004593474790453911,0.06604395806789398,0.09477698802947998,0.06716529279947281,0.08537529408931732,0.5953086614608765,0.37110212445259094,0.3251446783542633,0.1837056279182434,0.1,0.05,0.1,0.07173801213502884,0.06604395806789398,0.09477698802947998,0.06716529279947281,0.08537529408931732,0.027366792783141136,0.9726331830024719,0.029408542439341545,0.0,0.0,0.0,0.19856788218021393,28.661279678344727,0.5,flow_agreement,latent_x0
350,350,0.5114158391952515,0.4300851821899414,1.0,-0.09972207248210907,0.10939443111419678,-0.0008251843973994255,0.0014946047449484468,-0.09972207248210907,0.10939443111419678,0.10939443111419678,null,null,null,null,log_ratio,1e-06,1.0,0.00793933030217886,0.008764514699578285,0.014260653406381607,0.01276604924350977,1.0,0.6537023782730103,7.428107552677613,0.5114158391952515,0.5114158391952515,0.00793933030217886,0.0,0.25,0.00793933030217886,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9058493971824646,1.1170765161514282,-0.006321324035525322,0.00016735494136810303,0.6353533864021301,0.6353533864021301,0.6353533864021301,region,1.0,0.75,0.05,0.18671874701976776,0.04843750223517418,0.7203125357627869,748.699951171875,both,1.0,0.75,0.05,0.010531038045883179,0.004885260947048664,0.0004156280483584851,0.00793933030217886,0.014260653406381607,0.008764514699578285,0.01276604924350977,0.4304821491241455,0.3548755943775177,0.44486528635025024,0.23202884197235107,0.1,0.05,0.1,0.08093370497226715,0.00793933030217886,0.014260653406381607,0.008764514699578285,0.01276604924350977,0.025021115317940712,0.9749788641929626,0.028973322361707687,0.0,0.0,0.0,0.169040247797966,28.971771240234375,0.5,flow_agreement,latent_x0
360,360,0.6796492338180542,0.5804716944694519,1.0,-0.023999569937586784,0.09718387573957443,-0.00020506393047980964,0.0015474756946787238,-0.023999569937586784,0.09718387573957443,0.09718387573957443,null,null,null,null,log_ratio,1e-06,1.0,0.008513547480106354,0.008718611672520638,0.016619540750980377,0.015072066336870193,1.0,0.5600777268409729,7.730429983249834,0.6796492338180542,0.6796492338180542,0.008513547480106354,0.0,0.25,0.008513547480106354,0.05,7.844262290745974e-05,1.0,0.0,7.844262290745974e-05,0.0012550819665193558,0.0625,0.976479709148407,1.1026716232299805,-0.008105994202196598,0.000335602555423975,0.24147769808769226,0.24147769808769226,0.24147769808769226,region,1.0,0.75,0.05,0.20546875894069672,0.05439453199505806,0.68896484375,816.8751220703125,both,1.0,0.75,0.05,0.010827349498867989,0.006009899545460939,0.0004621571279130876,0.008513547480106354,0.016619540750980377,0.008718611672520638,0.015072066336870193,0.5809758305549622,0.5187264680862427,0.4247611463069916,0.25562700629234314,0.1,0.05,0.1,0.09867341071367264,0.008513547480106354,0.016619540750980377,0.008718611672520638,0.015072066336870193,0.008847031742334366,0.9911529421806335,0.014998359605669975,0.0,0.0,0.0,0.2302522361278534,18.677154541015625,0.5,flow_agreement,latent_x0
370,370,0.5859509706497192,0.49237290024757385,1.0,-0.06035769358277321,0.15207615494728088,-0.0006898217252455652,0.0035403319634497166,-0.06035769358277321,0.15207615494728088,0.15207615494728088,null,null,null,null,log_ratio,1e-06,1.0,0.010492238216102123,0.011182060465216637,0.02440989576280117,0.02086956426501274,1.0,0.6205500364303589,10.34843600323243,0.5859509706497192,0.5859509706497192,0.010492238216102123,0.0,0.25,0.010492238216102123,0.05,0.0031044939532876015,1.0,0.0,0.0031044939532876015,0.01859435811638832,0.25,0.938309907913208,1.1696408987045288,-0.013917656615376472,0.0007126275449991226,0.49188369512557983,0.49188369512557983,0.49188369512557983,region,1.0,0.75,0.05,0.19921875,0.05039062723517418,0.703125,787.5,both,1.0,0.75,0.05,0.01400236040353775,0.005682407412678003,0.0006220192881301045,0.010492238216102123,0.02440989576280117,0.011182060465216637,0.02086956426501274,0.4960020184516907,0.46460890769958496,0.4274403750896454,0.22116035223007202,0.1,0.05,0.1,0.08994894474744797,0.010492238216102123,0.02440989576280117,0.011182060465216637,0.02086956426501274,0.021493660286068916,0.978506326675415,0.026732973754405975,0.0,0.0,0.0,0.28425273299217224,17.94506072998047,0.5,flow_agreement,latent_x0
380,380,0.6575133204460144,0.5630027651786804,1.0,-0.011800308711826801,0.17692717909812927,-0.002058384008705616,0.04864347726106644,-0.011800308711826801,0.17692717909812927,0.17692717909812927,null,null,null,null,log_ratio,1e-06,1.0,0.17096582055091858,0.17302419245243073,0.2999942898750305,0.2513508200645447,1.0,0.5695855617523193,2.4459863005276232,0.6575133204460144,0.6575133204460144,0.17096582055091858,0.0,0.25,0.17096582055091858,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9881035685539246,1.193528175354004,-0.12902846932411194,0.011646278202533722,0.280160516500473,0.280160516500473,0.280160516500473,region,1.0,0.75,0.05,0.1859130859375,0.05192871019244194,0.713671863079071,760.0843505859375,both,1.0,0.75,0.05,0.2175409346818924,0.1314857453107834,0.011728192679584026,0.17096582055091858,0.2999942898750305,0.17302419245243073,0.2513508200645447,0.5715510845184326,0.48001062870025635,0.3409636318683624,0.2091299146413803,0.1,0.05,0.1,0.08596223592758179,0.17096582055091858,0.2999942898750305,0.17302419245243073,0.2513508200645447,0.02010207250714302,0.9798979163169861,0.026784079149365425,0.0,0.0,0.0,0.31170523166656494,20.557212829589844,0.5,flow_agreement,latent_x0
390,390,0.5684061050415039,0.5012615323066711,1.0,-0.04491347074508667,0.16548284888267517,-0.005930157843977213,0.04940514639019966,-0.04491347074508667,0.16548284888267517,0.16548284888267517,null,null,null,null,log_ratio,1e-06,1.0,0.13045074045658112,0.1363808810710907,0.3232412338256836,0.27383607625961304,1.0,0.6062129139900208,4.7301407785096075,0.5684061050415039,0.5684061050415039,0.13045074045658112,0.0,0.25,0.13045074045658112,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9565178155899048,1.1804187297821045,-0.19279052317142487,0.010868750512599945,0.4314209222793579,0.4314209222793579,0.4314209222793579,region,1.0,0.75,0.05,0.20937500894069672,0.05039062723517418,0.692187488079071,813.6000366210938,both,1.0,0.75,0.05,0.1667729765176773,0.08690609782934189,0.003602120792493224,0.13045074045658112,0.3232412338256836,0.1363808810710907,0.27383607625961304,0.5077840685844421,0.32144469022750854,0.26825618743896484,0.15064741671085358,0.1,0.05,0.1,0.060622021555900574,0.13045074045658112,0.3232412338256836,0.1363808810710907,0.27383607625961304,0.03224582597613335,0.9677541851997375,0.03548556566238403,0.0,0.0,0.0,0.21586355566978455,27.483999252319336,0.5,flow_agreement,latent_x0
400,400,0.6386395692825317,0.5523955821990967,1.0,-0.007136761676520109,0.2157745659351349,-0.0010700635612010956,0.03995685279369354,-0.007136761676520109,0.2157745659351349,0.2157745659351349,null,null,null,null,log_ratio,1e-06,1.0,0.1537337303161621,0.1548038125038147,0.2056928277015686,0.16573596000671387,1.0,0.5757625102996826,3.5679383287552326,0.6386395692825317,0.6386395692825317,0.1537337303161621,0.0,0.25,0.1537337303161621,0.05,0.0013135699555277824,1.0,0.0,0.0013135699555277824,0.016652630642056465,0.125,0.9930874705314636,1.241087555885315,-0.051959078758955,0.009721696376800537,0.305402010679245,0.305402010679245,0.305402010679245,region,1.0,0.75,0.05,0.20607911050319672,0.053955078125,0.6897949576377869,815.7781372070312,both,1.0,0.75,0.05,0.19071602821350098,0.11906345933675766,0.011217068880796432,0.1537337303161621,0.2056928277015686,0.1548038125038147,0.16573596000671387,0.5613958239555359,0.3780145049095154,0.3512607216835022,0.21879266202449799,0.1,0.05,0.1,0.07724376022815704,0.1537337303161621,0.2056928277015686,0.1548038125038147,0.16573596000671387,0.044207315891981125,0.9557926654815674,0.04876843839883804,0.0,0.0,0.0,0.2940533757209778,25.41230583190918,0.5,flow_agreement,latent_x0
