sample_id,run,region,area_frac,frame_count,height,width,step0_psnr,stepn_psnr,delta_psnr,step0_l1,stepn_l1,delta_l1,step0_ssim,stepn_ssim,step0_flicker,stepn_flicker,delta_flicker,tone_delta_step0,tone_delta_stepn,step0_stepn_l1,quadmask_path,step0_path,stepn_path,winner_path
BLENDER_CON001_00742,one_step,local_union_0_63_127,0.018271794394841268,24,384,672,34.18679399460393,34.13139233663582,-0.055401657968111806,3.566344738006592,3.6175625324249268,0.05121779441833496,0.8842270632638614,0.8832576478268144,0.09892357885837555,0.15144506096839905,0.0525214821100235,0.18491744995117188,0.17911911010742188,2.2794833183288574,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/vor_gate8_quadmask/BLENDER_CON001_00742/quadmask_0.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/f2_vor_gate8_pass1/BLENDER_CON001_00742-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/step1_gpu2/BLENDER_CON001_00742-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/evidence/BLENDER_CON001_00742/winner.mp4
BLENDER_CON001_00742,one_step,full_frame,1.0,24,384,672,37.30297715218623,37.29700511530264,-0.005972036883591159,2.087928533554077,2.064070701599121,-0.023857831954956055,0.9968293532914216,0.9967864685242166,0.12414935231208801,0.1312878429889679,0.007138490676879883,0.447906494140625,0.4928874969482422,1.3375061750411987,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/vor_gate8_quadmask/BLENDER_CON001_00742/quadmask_0.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/f2_vor_gate8_pass1/BLENDER_CON001_00742-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/step1_gpu2/BLENDER_CON001_00742-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/evidence/BLENDER_CON001_00742/winner.mp4
BLENDER_CON001_00744,one_step,object_core,0.000999975456762566,24,384,672,26.385189188564805,26.727243582345448,0.34205439378064284,8.946303367614746,8.567760467529297,-0.3785429000854492,0.5645340991257733,0.5441004513260062,0.16805002093315125,0.10436033457517624,-0.063689686357975,0.9021835327148438,1.5919933319091797,5.235050201416016,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/vor_gate8_quadmask/BLENDER_CON001_00744/quadmask_0.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/f2_vor_gate8_pass1/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/step1_gpu3/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/evidence/BLENDER_CON001_00744/winner.mp4
BLENDER_CON001_00744,one_step,object_value0,0.006694329478753307,24,384,672,25.164327755134515,25.336300741941397,0.17197298680688178,9.222514152526855,8.888001441955566,-0.33451271057128906,0.4059408342649519,0.4022571701913546,0.1405252367258072,0.1421068012714386,0.0015815645456314087,1.9852485656738281,2.230478286743164,3.677311658859253,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/vor_gate8_quadmask/BLENDER_CON001_00744/quadmask_0.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/f2_vor_gate8_pass1/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/step1_gpu3/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/evidence/BLENDER_CON001_00744/winner.mp4
BLENDER_CON001_00744,one_step,overlap_value63,0.0206206790984623,24,384,672,32.050179370580565,31.940847468253118,-0.1093319023274475,4.429325103759766,4.4313178062438965,0.0019927024841308594,0.8153111284320459,0.7973770279347571,0.12470941245555878,0.1567411869764328,0.03203177452087402,0.2314472198486328,0.2815876007080078,2.818399429321289,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/vor_gate8_quadmask/BLENDER_CON001_00744/quadmask_0.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/f2_vor_gate8_pass1/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/step1_gpu3/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/evidence/BLENDER_CON001_00744/winner.mp4
BLENDER_CON001_00744,one_step,affected_only_value127,0.0032958984375,24,384,672,25.66510912069009,25.365035319459317,-0.30007380123077354,9.535898208618164,9.98414134979248,0.4482431411743164,0.9597825124043896,0.9582368311207615,0.3031817376613617,0.29426413774490356,-0.00891759991645813,2.4201126098632812,2.5375595092773438,4.297602653503418,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/vor_gate8_quadmask/BLENDER_CON001_00744/quadmask_0.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/f2_vor_gate8_pass1/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/step1_gpu3/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/evidence/BLENDER_CON001_00744/winner.mp4
BLENDER_CON001_00744,one_step,affected_union_63_127,0.0239165775359623,24,384,672,30.40165160183062,30.213073288486136,-0.1885783133444825,5.133052349090576,5.196542263031006,0.06348991394042969,0.9522856014843335,0.949357460402465,0.14955872297286987,0.17579348385334015,0.026234760880470276,0.13396072387695312,0.5924777984619141,3.0222456455230713,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/vor_gate8_quadmask/BLENDER_CON001_00744/quadmask_0.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/f2_vor_gate8_pass1/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/step1_gpu3/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/evidence/BLENDER_CON001_00744/winner.mp4
BLENDER_CON001_00744,one_step,object_boundary,0.023735571159887565,24,384,672,29.332689207224266,29.37597174831604,0.04328254109177365,5.194819927215576,5.259003639221191,0.06418371200561523,0.7078375555283906,0.6929636059232783,0.1250697523355484,0.14237816631793976,0.017308413982391357,0.26192665100097656,0.2901039123535156,2.758545398712158,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/vor_gate8_quadmask/BLENDER_CON001_00744/quadmask_0.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/f2_vor_gate8_pass1/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/step1_gpu3/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/evidence/BLENDER_CON001_00744/winner.mp4
BLENDER_CON001_00744,one_step,affected_boundary,0.05538859695353836,24,384,672,29.783368585555642,29.850315041924226,0.06694645636858354,5.380673408508301,5.344668865203857,-0.03600454330444336,0.9877456551785193,0.9880467955124158,0.2448107749223709,0.24440333247184753,-0.00040744245052337646,0.3780403137207031,0.4422607421875,3.2350823879241943,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/vor_gate8_quadmask/BLENDER_CON001_00744/quadmask_0.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/f2_vor_gate8_pass1/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/step1_gpu3/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/evidence/BLENDER_CON001_00744/winner.mp4
BLENDER_CON001_00744,one_step,outside_background_255,0.9693890929852844,24,384,672,37.20030771335649,37.15518725925634,-0.0451204541001502,2.067782402038574,2.0878195762634277,0.020037174224853516,0.996680091424536,0.9966128290837369,0.13508936762809753,0.13152754306793213,-0.0035618245601654053,0.27880859375,0.5021820068359375,1.4352941513061523,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/vor_gate8_quadmask/BLENDER_CON001_00744/quadmask_0.mp4,/home/nvme01/H20_Video_inpainting_DPO/experiments/dpo/exp50_pai_void_adapter_feasibility/f2_vor_gate8_pass1/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/step1_gpu3/BLENDER_CON001_00744-fg=-1-0001.mp4,/home/nvme01/H20_Video_inpainting_DPO/logs/autoresearch/exp50_pai_void_adapter_feasibility/one_step_heldout_evidence_h20_retry7/evidence/BLENDER_CON001_00744/winner.mp4
