classification,condition_frame_dir,elapsed_sec,full_psnr,generation_seed_label,height,iterations,mask_area_mean,mask_bucket,mask_frame_dir,mask_mae,mask_psnr,model_frames,num_frames,num_inference_steps,num_shards,output_frame_dir,output_sha256_prefix,output_temporal_absdiff,outside_mae,outside_psnr,raw_mp4,reason,review_method,reviewed_frames,sample_id,scene_group,seed,side_by_side_mp4,source_type,status,temporal_strip_16,width,winner_frame_dir,winner_temporal_absdiff,worker_shard
TECHNICAL_INVALID,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH001_00001/fg_bg_frames,117.328,35.30087748824316,seed_a,512,6,0.0066361239711934155,small,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH001_00001/masks,nan,nan,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH001_00001/seed_20260626/frames,cfe75c720df2880f,1.1946477890014648,3.055473159341251,35.30087748824316,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH001_00001/seed_20260626/evidence/raw_output.mp4,non-finite region metric,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH001_00001,BLENDER_BEACH001,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH001_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH001_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH001_00001/bg_frames,0.2453525811433792,0
TRIVIAL_BAD,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH003_00001/fg_bg_frames,109.804,28.844685969925244,seed_a,512,6,0.006779996141975309,small,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH003_00001/masks,11.829099599052878,22.245675676618642,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH003_00001/seed_20260626/frames,f8ff6ae0d0447f97,1.7721762657165527,5.142858028411865,28.94542972827786,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH003_00001/seed_20260626/evidence/raw_output.mp4,temporal instability much higher than winner,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH003_00001,BLENDER_BEACH003,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH003_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH003_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH003_00001/bg_frames,0.28585147857666016,1
TRIVIAL_BAD,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH005_00001/fg_bg_frames,82.009,27.385360622221523,seed_a,512,6,0.005090502829218107,small,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH005_00001/masks,29.912249957813938,15.494803175109261,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH005_00001/seed_20260626/frames,f331be31dc7b9164,1.9844682216644287,6.136748482199276,28.0052158417588,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH005_00001/seed_20260626/evidence/raw_output.mp4,temporal instability much higher than winner,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH005_00001,BLENDER_BEACH005,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH005_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH005_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH005_00001/bg_frames,0.04223799705505371,0
TRIVIAL_BAD,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH006_00001/fg_bg_frames,164.305,21.939778148362194,seed_a,512,6,0.021760545267489714,small,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH006_00001/masks,28.030809739056757,16.316878801141826,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH006_00001/seed_20260626/frames,53608b8054346846,3.5117549896240234,12.060461885788861,22.36466778816847,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH006_00001/seed_20260626/evidence/raw_output.mp4,systematic outside damage,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH006_00001,BLENDER_BEACH006,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH006_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH006_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH006_00001/bg_frames,0.00801762007176876,0
TRIVIAL_BAD,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH007_00001/fg_bg_frames,92.284,26.989138183543393,seed_a,512,6,0.02141187628600823,small,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH007_00001/masks,34.270199943991265,14.948614616965447,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH007_00001/seed_20260626/frames,86db25f53851c4f9,2.1202073097229004,5.152400633868049,28.072545669486743,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH007_00001/seed_20260626/evidence/raw_output.mp4,temporal instability much higher than winner,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH007_00001,BLENDER_BEACH007,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH007_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH007_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH007_00001/bg_frames,0.693257212638855,1
TRIVIAL_BAD,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH012_00001/fg_bg_frames,140.054,29.172476159107667,seed_a,512,6,0.027219167952674896,small,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH012_00001/masks,12.308947507072897,23.833186036097953,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH012_00001/seed_20260626/frames,0f896ab8da0944d5,2.0092315673828125,5.030979128444896,29.421100084273295,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH012_00001/seed_20260626/evidence/raw_output.mp4,temporal instability much higher than winner,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH012_00001,BLENDER_BEACH012,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH012_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH012_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH012_00001/bg_frames,0.022712627425789833,1
TRIVIAL_BAD,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH013_00001/fg_bg_frames,19.305,22.333887802805183,seed_a,512,6,0.006900720164609054,small,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH013_00001/masks,56.66100445915671,10.555997344582753,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH013_00001/seed_20260626/frames,5a33d0b4a7e0bfa0,2.830423355102539,9.326554634991814,23.04190943761325,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH013_00001/seed_20260626/evidence/raw_output.mp4,systematic outside damage,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH013_00001,BLENDER_BEACH013,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH013_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH013_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH013_00001/bg_frames,0.025428850203752518,1
TRIVIAL_BAD,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH014_00001/fg_bg_frames,146.992,27.0439050699975,seed_a,512,6,0.0007073045267489711,small,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH014_00001/masks,46.50256549610811,11.650785111858207,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH014_00001/seed_20260626/frames,958f562f7ebcdcc1,1.836543321609497,5.93293321833891,27.263119161658146,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH014_00001/seed_20260626/evidence/raw_output.mp4,temporal instability much higher than winner,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH014_00001,BLENDER_BEACH014,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH014_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH014_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH014_00001/bg_frames,0.06386478245258331,1
TRIVIAL_BAD,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH015_00001/fg_bg_frames,150.298,32.479707321460786,seed_a,512,6,0.0068299897119341564,small,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH015_00001/masks,22.318981731639187,17.86147575380699,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH015_00001/seed_20260626/frames,d4208f571d595e90,1.0938234329223633,3.7581526672138885,33.050105544332624,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH015_00001/seed_20260626/evidence/raw_output.mp4,temporal instability much higher than winner,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH015_00001,BLENDER_BEACH015,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH015_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH015_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH015_00001/bg_frames,0.01411747932434082,1
TRIVIAL_BAD,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH016_00001/fg_bg_frames,21.529,31.367161733613457,seed_a,512,6,0.045669688786008224,medium,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH016_00001/masks,11.456970551434685,22.017880338814876,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH016_00001/seed_20260626/frames,88a72dc775ad8886,1.0280840396881104,3.301673847086289,32.74163144819833,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH016_00001/seed_20260626/evidence/raw_output.mp4,temporal instability much higher than winner,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH016_00001,BLENDER_BEACH016,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH016_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH016_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH016_00001/bg_frames,0.14523091912269592,0
TRIVIAL_BAD,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH017_00001/fg_bg_frames,153.824,27.540403157535216,seed_a,512,6,0.0038260352366255145,small,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH017_00001/masks,11.00507079853731,20.81833375657072,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH017_00001/seed_20260626/frames,a8160f0e08a5bbd5,1.0087406635284424,4.302477107328527,27.65406315256719,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH017_00001/seed_20260626/evidence/raw_output.mp4,temporal instability much higher than winner,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH017_00001,BLENDER_BEACH017,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH017_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH017_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH017_00001/bg_frames,0.01806044578552246,0
TRIVIAL_BAD,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH018_00002/fg_bg_frames,92.148,30.036495779977283,seed_a,512,6,0.08927324459876544,medium,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH018_00002/masks,21.91372647004969,19.831899544717125,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH018_00002/seed_20260626/frames,5ef8c60f6959b115,0.6715337038040161,3.185256873860079,33.67794839391172,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH018_00002/seed_20260626/evidence/raw_output.mp4,temporal instability much higher than winner,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH018_00002,BLENDER_BEACH018,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH018_00002/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH018_00002/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH018_00002/bg_frames,0.024463098496198654,0
TECHNICAL_INVALID,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH020_00001/fg_bg_frames,153.593,40.49889703388116,seed_a,512,6,0.0069688786008230445,small,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH020_00001/masks,nan,nan,17,17,12,2,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH020_00001/seed_20260626/frames,421d81e4d874804b,1.683481216430664,1.9326102523242725,40.49889703388116,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH020_00001/seed_20260626/evidence/raw_output.mp4,non-finite region metric,dense_temporal_strip_plus_metric_preclassification,0-16,BLENDER_BEACH020_00001,BLENDER_BEACH020,20260626,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH020_00001/seed_20260626/evidence/side_by_side.mp4,BLENDER,OK,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/candidate_generation_seed_a_v2/candidates/BLENDER_BEACH020_00001/seed_20260626/evidence/temporal_strip_16.jpg,512,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp29_or_adapter_feasibility/minimax_expanded_data_quality_v2_20260626/source96_17f_retry1/materialized_sources/BLENDER_BEACH020_00001/bg_frames,1.8179314136505127,1
