split,step,variant,sample_id,status,frames,prediction_dir,gt_dir,mask_dir,mask_profile,area_bucket,motion_bucket,full_psnr,full_ssim,full_lpips,mask_psnr,mask_ssim,mask_lpips,boundary_psnr,boundary_ssim,boundary_lpips,outside_psnr,outside_l1,temporal_absdiff_mean,temporal_absdiff_max,tc_status,ewarp_full,ewarp_mask_region
search,0,raw,vp2_vor_bg_49f_REAL_ENV242_00112_002_03,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV242_00112_002_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV242_00112_002_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV242_00112_002_03/masks,,,,24.99864100557944,0.8989133561197585,0.07486345208421046,16.12701788650997,0.6967818934377273,0.2296667144012948,15.31907626862307,0.6846689879265164,0.22497311187908053,30.500829770441673,5.2816276015067585,7.98573054621617,10.901728630065918,TC_BACKEND_NOT_LOCAL,nan,5.415285435447004
search,0,raw,vp2_vor_bg_49f_REAL_ENV800_00003_001_02,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV800_00003_001_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV800_00003_001_02/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV800_00003_001_02/masks,,,,17.91231246275197,0.7235459051508168,0.16756337075209132,12.5555498366721,0.29938014379751693,0.3972780279194315,14.66027101754988,0.30545477622651696,0.38809137884527445,26.246749509566527,9.389610446229273,2.6208301186561584,9.287679672241211,TC_BACKEND_NOT_LOCAL,nan,5.577675179665675
search,0,raw,vp2_vor_bg_49f_REAL_ENV246_00108_004_05,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV246_00108_004_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV246_00108_004_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV246_00108_004_05/masks,,,,25.160336344461815,0.9107052433576557,0.06551379056609406,19.988073699743353,0.7334189495167163,0.13205601383621493,20.4383977201303,0.7359654204269986,0.12953013771524033,28.064651424208133,6.682883058275495,15.96232079466184,22.390790939331055,TC_BACKEND_NOT_LOCAL,nan,4.8120120336534455
search,0,raw,vp2_vor_bg_49f_REAL_ENV029_00002_006_01,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV029_00002_006_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV029_00002_006_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV029_00002_006_01/masks,,,,24.095766604901335,0.9088602555056012,0.043609303479291955,13.666902553290646,0.4962206099052178,0.2592360023409128,15.924808650388101,0.49743895521015724,0.2523318404952685,34.86009709890027,3.922924192584291,1.9664513437698286,5.4702534675598145,TC_BACKEND_NOT_LOCAL,nan,6.451558817085849
search,0,raw,vp2_vor_bg_49f_BLENDER_WAREHOUSE023_00011,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_BLENDER_WAREHOUSE023_00011,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_BLENDER_WAREHOUSE023_00011/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_BLENDER_WAREHOUSE023_00011/masks,,,,10.459570615983736,0.4996108580114477,0.25717039330273256,4.942759161596736,0.036553090278550554,0.5369977131485939,5.252891416537916,0.0357247795205983,0.52614193658034,30.599199752539263,3.837534614971706,3.58817245811224,31.722883224487305,TC_BACKEND_NOT_LOCAL,nan,37.61166428497139
search,0,raw,vp2_vor_bg_49f_REAL_ENV231_00003_003_01,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV231_00003_003_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV231_00003_003_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV231_00003_003_01/masks,,,,22.659539963173998,0.8350946718223796,0.15962062958551912,17.550792583139096,0.6402056091625036,0.3516535411278407,15.508341370093325,0.6377378030094624,0.34534555580466986,27.61917839238953,7.984228737500249,7.460046383241813,10.885104179382324,TC_BACKEND_NOT_LOCAL,nan,5.030616159880689
search,0,raw,vp2_vor_bg_49f_REAL_ENV248_00114_005_05,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV248_00114_005_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV248_00114_005_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV248_00114_005_05/masks,,,,30.475722649535133,0.9613380300072949,0.05276760687025226,24.70372951896631,0.9168872912668821,0.1241740440018475,21.833422359827164,0.9112501598648244,0.1241163625381887,32.23756398415615,4.623887324819759,7.562273162106673,12.3292818069458,TC_BACKEND_NOT_LOCAL,nan,1.1969600673182867
search,0,raw,vp2_vor_bg_49f_REAL_ENV097_00001_001_02,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV097_00001_001_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV097_00001_001_02/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV097_00001_001_02/masks,,,,29.276287065422736,0.9580102881574096,0.0539016844894813,23.444832096123875,0.9271727313640827,0.1289282824533681,19.714423362268587,0.9247721938837645,0.12913764050851265,34.83265720136123,3.975271088736398,3.561691248168548,4.997106552124023,TC_BACKEND_NOT_LOCAL,nan,1.339374096460233
search,0,raw,vp2_vor_bg_49f_REAL_ENV207_00002_001_01,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV207_00002_001_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV207_00002_001_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV207_00002_001_01/masks,,,,24.53885932347477,0.9380514001082015,0.054783315340779265,18.806029586309723,0.8884813068658403,0.13235160056501627,15.927244481863406,0.8826475107826437,0.129726632963866,32.79471221311267,4.203197343008859,3.3481243972977004,5.997823238372803,TC_BACKEND_NOT_LOCAL,nan,3.148246522565993
search,0,raw,vp2_vor_bg_49f_REAL_ENV227_00001_005_01,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV227_00001_005_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV227_00001_005_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV227_00001_005_01/masks,,,,22.510351623040194,0.8143918721765551,0.12377084198654914,16.231956095149403,0.5579138839651961,0.3182185694264869,15.574688106865148,0.5527497790029671,0.3117780812705557,30.762596118970052,4.670445544379098,3.0615325371424356,4.58903169631958,TC_BACKEND_NOT_LOCAL,nan,2.6047027035929204
search,0,raw,vp2_vor_bg_49f_REAL_ENV230_00102_007_01,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV230_00102_007_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV230_00102_007_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV230_00102_007_01/masks,,,,23.434957084629804,0.8627143552856609,0.08407823201649044,14.712861723074695,0.4209267137038733,0.30047750705853105,14.811137591603442,0.4212483367128346,0.29294675464431447,29.447936692787277,6.127174737502117,4.365215199689071,6.158860683441162,TC_BACKEND_NOT_LOCAL,nan,6.842966397622756
search,0,raw,vp2_vor_bg_49f_BLENDER_BEACH040_00001,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_BLENDER_BEACH040_00001,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_BLENDER_BEACH040_00001/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_BLENDER_BEACH040_00001/masks,,,,16.701782236441815,0.7581651687463203,0.1616842222152924,10.35372775918941,0.33581605660250585,0.4521011145164569,12.954265872062585,0.3362905361366124,0.4416603861997525,31.17268437235989,5.035798763742252,1.4060741290450096,13.98556137084961,TC_BACKEND_NOT_LOCAL,nan,8.354651176584108
search,0,raw,vp2_vor_bg_49f_REAL_ENV212_00015_007_01,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV212_00015_007_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV212_00015_007_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV212_00015_007_01/masks,,,,19.56286752565389,0.7779620029059211,0.12454182508268527,13.934875568004381,0.5204320926857798,0.295030386497577,13.563939128615885,0.5153045145421413,0.2863442925736308,34.628512188550175,3.037177618669004,2.6054524953166642,9.94703483581543,TC_BACKEND_NOT_LOCAL,nan,5.665136769190819
search,0,raw,vp2_vor_bg_49f_REAL_ENV156_00020_002_03,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV156_00020_002_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV156_00020_002_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV156_00020_002_03/masks,,,,26.536064129553957,0.8905274796117016,0.06723253200857007,17.62829140700715,0.5195151695688699,0.26623028113196295,15.166770290259558,0.5052034843549084,0.26565526255096,31.157524277948646,5.231715791079463,6.567289133866628,9.248058319091797,TC_BACKEND_NOT_LOCAL,nan,10.000076096427316
search,0,raw,vp2_vor_bg_49f_REAL_ENV171_00003_004_04,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV171_00003_004_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV171_00003_004_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV171_00003_004_04/masks,,,,25.893460194238944,0.9397504916927696,0.03949727296677171,16.020388635012367,0.7657302478603638,0.18916759391625723,13.624751523862164,0.7475953633804666,0.18286784272640944,31.78803143673669,4.7684765348629075,10.198175678650538,14.94115924835205,TC_BACKEND_NOT_LOCAL,nan,23.421004681343522
search,0,raw,vp2_vor_bg_49f_REAL_ENV009_00001_007_04,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV009_00001_007_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV009_00001_007_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV009_00001_007_04/masks,,,,23.775375906369078,0.946748185079751,0.036318396845338295,13.763228456827903,0.7989263512928719,0.14196952956262976,15.795641306972094,0.7912894768768926,0.14001224069700888,31.797105560133136,4.901547976902553,8.719064831733704,12.930827140808105,TC_BACKEND_NOT_LOCAL,nan,4.066601262214438
search,0,raw,vp2_vor_bg_49f_REAL_ENV234_00102_002_04,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV234_00102_002_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV234_00102_002_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV234_00102_002_04/masks,,,,26.464669877923622,0.9032909915107131,0.07674178344254591,21.106073877886935,0.7456196970835863,0.16110998135991395,17.24266592810223,0.7394337177258931,0.15763930099395415,28.11806871470235,7.556224180727589,15.659806204338869,21.736881256103516,TC_BACKEND_NOT_LOCAL,nan,5.504131992590071
search,0,raw,vp2_vor_bg_49f_REAL_ENV232_00006_001_01,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV232_00006_001_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV232_00006_001_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV232_00006_001_01/masks,,,,20.062311056783646,0.7400203334637778,0.1277378639396356,15.111786814193787,0.3964898271301773,0.25080234836786985,17.82712556782567,0.4057841560775643,0.24587672545264164,29.196313172800533,6.567992862390012,6.127007097005844,10.59390926361084,TC_BACKEND_NOT_LOCAL,nan,3.761889837430014
search,0,raw,vp2_vor_bg_49f_REAL_ENV241_00101_002_01,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV241_00101_002_01,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV241_00101_002_01/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV241_00101_002_01/masks,,,,26.015403447343186,0.9154613973150524,0.07195515565726222,17.236082217402956,0.6940547735504655,0.2736760148157676,15.300291166840745,0.6841220787361854,0.26818594957391423,29.406080328564684,6.3479307816953074,4.481655664741993,6.692293643951416,TC_BACKEND_NOT_LOCAL,nan,8.191453419082487
search,0,raw,vp2_vor_bg_49f_REAL_ENV284_00102_003_04,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV284_00102_003_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV284_00102_003_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV284_00102_003_04/masks,,,,27.310100490877982,0.8656981436279078,0.06060788400319158,23.30922549809087,0.8202454820176638,0.1271602564956993,21.25305471315958,0.8109542797276467,0.12873181972342232,28.144339028173178,6.946638603599704,6.445684790611267,8.706375122070312,TC_BACKEND_NOT_LOCAL,nan,1.65572533296654
search,0,raw,vp2_vor_bg_49f_REAL_ENV271_00106_002_03,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV271_00106_002_03,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV271_00106_002_03/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV271_00106_002_03/masks,,,,27.62450385996518,0.9318567421267013,0.049906151103121896,18.41150103452726,0.768714142716655,0.20704781915992498,17.46112949098286,0.7493709605655515,0.20086828572675586,33.87503572462144,3.624242145188001,5.68590344240268,9.86328125,TC_BACKEND_NOT_LOCAL,nan,4.790812570111787
search,0,raw,vp2_vor_bg_49f_BLENDER_WAREHOUSE013_00188,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_BLENDER_WAREHOUSE013_00188,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_BLENDER_WAREHOUSE013_00188/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_BLENDER_WAREHOUSE013_00188/masks,,,,23.145570891559792,0.8584117259573161,0.08095159358820136,17.95110975116376,0.7898307706632965,0.1738915095726649,13.648632205949268,0.7767953093244682,0.17180901393294334,31.516195243348744,4.8479127251372045,1.7155015679697196,3.8879687786102295,TC_BACKEND_NOT_LOCAL,nan,3.8803441517908746
search,0,raw,vp2_vor_bg_49f_REAL_ENV214_00002_005_02,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV214_00002_005_02,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV214_00002_005_02/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV214_00002_005_02/masks,,,,23.08570997764575,0.800369157843753,0.08618573068964239,17.6225017827776,0.6699218601470195,0.15652084412674108,16.00621867657576,0.6639263756172559,0.15848220326006413,35.0106393249205,3.529866598090347,1.1501713450998068,7.4522175788879395,TC_BACKEND_NOT_LOCAL,nan,1.9303629067811319
search,0,raw,vp2_vor_bg_49f_BLENDER_WAREHOUSE034_00001,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_BLENDER_WAREHOUSE034_00001,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_BLENDER_WAREHOUSE034_00001/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_BLENDER_WAREHOUSE034_00001/masks,,,,25.665098128245447,0.8748303894020424,0.10155938208407285,19.96783497993403,0.7823751719493671,0.1890401697407166,15.571909472488679,0.773723160714205,0.1881399673099319,33.53762296317802,3.9090087657072106,5.926945298910141,8.470856666564941,TC_BACKEND_NOT_LOCAL,nan,6.5290085088539245
search,0,raw,vp2_vor_bg_49f_REAL_ENV157_00010_003_04,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV157_00010_003_04,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV157_00010_003_04/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV157_00010_003_04/masks,,,,20.91128265807549,0.8289063089974608,0.10985421587009819,11.746641177607279,0.49913158365546934,0.30604632540295523,10.314141450641802,0.47079296695299905,0.299258208523194,25.536592285878335,9.650730405535016,15.120686873793602,21.16692543029785,TC_BACKEND_NOT_LOCAL,nan,44.73883839091286
search,0,raw,vp2_vor_bg_49f_REAL_ENV183_00012_005_05,OK,49,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp31_videopainter_2000step_longrun/exp31_vp2000_eval_step0_50_2000_20260628_032700/search/step0/official_generation/raw_frames/vp2_vor_bg_49f_REAL_ENV183_00012_005_05,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/materialized_49f/vp2_vor_bg_49f_REAL_ENV183_00012_005_05/frames,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp26_videopainter_dpo_v2/searchdev_step0_official_20260625_131957/masks/vp2_vor_bg_49f_REAL_ENV183_00012_005_05/masks,,,,20.062039121459225,0.8335058101507641,0.09580125188340946,14.408049866712338,0.6553829030823196,0.2266876914848884,12.886680869202548,0.6470645690486707,0.2219602083787322,32.160763731283794,3.8964420581350523,3.233407941957315,6.185858249664307,TC_BACKEND_NOT_LOCAL,nan,4.940163912275845
