winner_policy_loss,loser_policy_loss,winner_reference_loss,loser_reference_loss,winner_policy_mask,loser_policy_mask,winner_policy_outside,loser_policy_outside,win_gap,lose_gap,preference_margin,linear_utility,winner_anchor_loss,outside_loss,loss,sdpo_lambda,force_winner_sft,noise_seed,t,grad_norm,grad_max_abs,grad_tensors,recipe,recipe_name,phase,step,sample_id,source_group,finite
0.6737146377563477,0.7079161405563354,0.6737146377563477,0.7079161405563354,0.08241903781890869,0.19789205491542816,0.9338747262954712,0.9331079721450806,0.0,0.0,0.0,0.5,0.03368573263287544,0.01866982690989971,0.745502769947052,1.0,False,20315666,0.25,18.436096168088028,0.8046875,461,R1,LocalDPO-Linear-HardNoise,linear_dpo,1,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,True
0.056456565856933594,0.05693315342068672,0.055412378162145615,0.0560649037361145,0.27156510949134827,0.2845187783241272,0.01852739416062832,0.018516968935728073,-0.0010441876947879791,-0.0008682496845722198,-0.00017593801021575928,0.4993666112422943,0.002822828246280551,0.00037044359487481415,0.6976079940795898,1.0,False,20316675,0.25,0.9048395738128104,0.046875,461,R1,LocalDPO-Linear-HardNoise,linear_dpo,2,BLENDER_FOREST049_00001,BLENDER_FOREST049,True
0.17577357590198517,0.17569313943386078,0.17440956830978394,0.16906185448169708,0.15470349788665771,0.15730765461921692,0.2047666311264038,0.20460589230060577,-0.001364007592201233,-0.006631284952163696,0.005267277359962463,0.5189622044563293,0.008788678795099258,0.0040937247686088085,0.6688066124916077,1.0,False,20280992,0.25,11.520377640257182,0.43809640407562256,461,R1,LocalDPO-Linear-HardNoise,linear_dpo,3,BLENDER_OFFICE002_00001,BLENDER_OFFICE002,True
0.29389408230781555,0.3086031675338745,0.29234418272972107,0.3034658432006836,0.18120884895324707,0.20787517726421356,0.3324006199836731,0.33255869150161743,-0.0015498995780944824,-0.005137324333190918,0.0035874247550964355,0.5129147171974182,0.014694704674184322,0.006649592891335487,0.6889899969100952,1.0,False,20291174,0.25,8.926024042653347,0.2639661431312561,461,R1,LocalDPO-Linear-HardNoise,linear_dpo,4,BLENDER_RIVER005_00001,BLENDER_RIVER005,True
0.06836000829935074,0.07101559638977051,0.06542323529720306,0.06753257662057877,0.2060120552778244,0.2540496587753296,0.05469302833080292,0.05469668656587601,-0.0029367730021476746,-0.003483019769191742,0.0005462467670440674,0.5019664764404297,0.003418000414967537,0.0010938971536234021,0.6937338709831238,1.0,False,20283010,0.25,3.519502840189038,0.150390625,461,R1,LocalDPO-Linear-HardNoise,linear_dpo,5,BLENDER_GRASS001_00001,BLENDER_GRASS001,True
0.29888010025024414,0.2965472340583801,0.29823264479637146,0.2932474911212921,0.3399040400981903,0.3437002897262573,0.16890911757946014,0.16878707706928253,-0.0006474554538726807,-0.0032997429370880127,0.002652287483215332,0.5095482468605042,0.014944004826247692,0.0033769619185477495,0.6925517320632935,1.0,False,20329884,0.25,3.340711192416964,0.203125,461,R1,LocalDPO-Linear-HardNoise,linear_dpo,6,BLENDER_RIVER002_00001,BLENDER_RIVER002,True
0.09286366403102875,0.11462248861789703,0.08744806051254272,0.09862390905618668,0.18052878975868225,0.28185194730758667,0.07000292092561722,0.07096552848815918,-0.005415603518486023,-0.015998579561710358,0.010582976043224335,0.5380986928939819,0.004643183201551437,0.0014096844242885709,0.6257662177085876,1.0,False,20294201,0.25,10.110935279445846,0.373046875,461,R1,LocalDPO-Linear-HardNoise,linear_dpo,7,BLENDER_MOUNTAIN001_00001,BLENDER_MOUNTAIN001,True
0.4202859103679657,0.4257352352142334,0.39435875415802,0.3947789967060089,0.38650521636009216,0.3995775580406189,0.3335818350315094,0.3341660797595978,-0.02592715620994568,-0.030956238508224487,0.005029082298278809,0.5181046724319458,0.021014295518398285,0.006677479017525911,0.6852697730064392,1.0,False,20276864,0.25,5.237621822848223,0.328125,461,R1,LocalDPO-Linear-HardNoise,linear_dpo,8,BLENDER_RIVER004_00001,BLENDER_RIVER004,True
0.15673890709877014,0.16775843501091003,0.152475506067276,0.15750311315059662,0.1938817799091339,0.22067779302597046,0.09815964102745056,0.09829095751047134,-0.004263401031494141,-0.010255321860313416,0.005991920828819275,0.5215709209442139,0.007836945354938507,0.001964505761861801,0.6607114672660828,1.0,False,20305392,0.25,7.539049249706477,0.6484375,461,R1,LocalDPO-Linear-HardNoise,linear_dpo,9,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,True
0.1213684231042862,0.12153230607509613,0.11475277692079544,0.11365867406129837,0.265536367893219,0.2650797665119171,0.09685458987951279,0.09689677506685257,-0.006615646183490753,-0.00787363201379776,0.0012579858303070068,0.5045287609100342,0.006068421062082052,0.0019375135889276862,0.6921363472938538,1.0,False,20324747,0.25,1.186603604538232,0.052734375,461,R1,LocalDPO-Linear-HardNoise,linear_dpo,10,BLENDER_MOUNTAIN009_00001,BLENDER_MOUNTAIN009,True
