winner_policy_loss,loser_policy_loss,winner_reference_loss,loser_reference_loss,winner_policy_mask,loser_policy_mask,winner_policy_outside,loser_policy_outside,win_gap,lose_gap,preference_margin,linear_utility,winner_anchor_loss,outside_loss,loss,sdpo_lambda,force_winner_sft,noise_seed,t,grad_norm,grad_max_abs,grad_tensors,recipe,recipe_name,phase,step,sample_id,source_group,finite
0.17113035917282104,0.17818070948123932,0.17440956830978394,0.17498578131198883,0.15470492839813232,0.1697016954421997,0.1924504041671753,0.19226031005382538,0.0032792091369628906,-0.0031949281692504883,0.005956507287919521,0.5214434266090393,0.008556517772376537,0.0038471072912216187,0.6635581851005554,0.8379839265496272,False,20280992,0.25,15.127097582336813,0.678002119064331,461,R2,LocalDPO-Linear-SDPO,linear_dpo,3,BLENDER_OFFICE002_00001,BLENDER_OFFICE002,True
0.269703209400177,0.2882067859172821,0.29234418272972107,0.3038627803325653,0.17694531381130219,0.21262873709201813,0.29877421259880066,0.2937738597393036,0.022640973329544067,0.015655994415283203,0.009521502070128918,0.5342773795127869,0.013485160656273365,0.005925480742007494,0.6462507247924805,0.8379839265496272,False,20291174,0.25,10.549703779183435,0.7265625,461,R2,LocalDPO-Linear-SDPO,linear_dpo,4,BLENDER_RIVER005_00001,BLENDER_RIVER005,True
0.03938532993197441,0.04972056299448013,0.03978903591632843,0.04836657643318176,0.15159893035888672,0.3576424717903137,0.02739597298204899,0.027413196861743927,0.00040370598435401917,-0.0013539865612983704,0.0015383249847218394,0.5055379867553711,0.001969266450032592,0.0005480916588567197,0.6846494674682617,0.8379839265496272,False,20283010,0.35,4.963742807500027,0.263671875,461,R2,LocalDPO-Linear-SDPO,linear_dpo,5,BLENDER_GRASS001_00001,BLENDER_GRASS001,True
0.2861231565475464,0.27112898230552673,0.29823264479637146,0.2699410021305084,0.3377596139907837,0.3402559459209442,0.15236887335777283,0.1457894891500473,0.012109488248825073,-0.0011879801750183105,0.013104996643960476,0.5471779704093933,0.01430615782737732,0.0029815833549946547,0.6202688813209534,0.8379839265496272,False,20329884,0.25,8.098624601089986,0.5625,461,R2,LocalDPO-Linear-SDPO,linear_dpo,6,BLENDER_RIVER002_00001,BLENDER_RIVER002,True
0.30628836154937744,0.3111439049243927,0.3546120226383209,0.3578030467033386,0.2619858682155609,0.7502445578575134,0.3069903254508972,0.3086429834365845,0.04832366108894348,0.04665914177894592,0.009224049746990204,0.533206582069397,0.015314417891204357,0.006156332790851593,0.6503170728683472,0.8379839265496272,False,20330893,0.25,6.769880203372431,0.546875,461,R2,LocalDPO-Linear-SDPO,linear_dpo,7,BLENDER_MOUNTAIN008_00001,BLENDER_MOUNTAIN008,True
0.0873098224401474,0.11524875462055206,0.0863642692565918,0.09747597575187683,0.17655116319656372,0.3183595836162567,0.06475884467363358,0.06589657068252563,-0.000945553183555603,-0.017772778868675232,0.013947749510407448,0.5502119064331055,0.0043654912151396275,0.0013065540697425604,0.6031238436698914,0.8379839265496272,False,20295210,0.25,9.08079296982848,0.3515625,461,R2,LocalDPO-Linear-SDPO,linear_dpo,8,BLENDER_MOUNTAIN001_00001,BLENDER_MOUNTAIN001,True
0.38250815868377686,0.44188010692596436,0.39495158195495605,0.4013214707374573,0.3828212320804596,0.5256742238998413,0.28826209902763367,0.2904132902622223,0.0124434232711792,-0.04055863618850708,0.046430908143520355,0.6671512722969055,0.019125407561659813,0.005786753725260496,0.42965060472488403,0.8379839265496272,False,20287046,0.25,13.971330534403664,0.8400141000747681,461,R2,LocalDPO-Linear-SDPO,linear_dpo,9,BLENDER_RIVER004_00001,BLENDER_RIVER004,True
0.1536913961172104,0.16265910863876343,0.15886734426021576,0.15803587436676025,0.19817785918712616,0.2400072067975998,0.090208038687706,0.08675588667392731,0.005175948143005371,-0.004623234272003174,0.009050143882632256,0.5325804948806763,0.007684569805860519,0.0017696392023935914,0.6394754648208618,0.8379839265496272,False,20288055,0.25,5.373380811399393,0.20703125,461,R2,LocalDPO-Linear-SDPO,linear_dpo,10,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,True
0.6737146377563477,0.7302703261375427,0.6737146377563477,0.7302703261375427,0.08241903781890869,0.2559981644153595,0.9338747262954712,0.9365162253379822,0.0,0.0,0.0,1.0,0.03368573263287544,0.01870390772819519,0.05236322432756424,1.0,True,20315666,0.25,0.8790677796316132,0.0849609375,461,R3,LocalDPO-SFTWarmup-Linear,winner_sft_warmup,1,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,True
0.0522976778447628,0.05882152542471886,0.05433657392859459,0.06039120629429817,0.2440154254436493,0.32953760027885437,0.01735665090382099,0.017357230186462402,0.002038896083831787,0.0015696808695793152,0.0,1.0,0.002614883938804269,0.000347138789948076,0.0029620169661939144,1.0,True,20261637,0.25,0.05627898349611484,0.00439453125,461,R3,LocalDPO-SFTWarmup-Linear,winner_sft_warmup,2,BLENDER_FOREST049_00001,BLENDER_FOREST049,True
0.16767096519470215,0.16559669375419617,0.17440956830978394,0.17498578131198883,0.15343225002288818,0.1518400013446808,0.18594884872436523,0.18572860956192017,0.006738603115081787,0.009389087557792664,0.0,1.0,0.008383548818528652,0.0037167745176702738,0.012102525681257248,1.0,True,20280992,0.25,0.08650417586243497,0.01123046875,461,R3,LocalDPO-SFTWarmup-Linear,winner_sft_warmup,3,BLENDER_OFFICE002_00001,BLENDER_OFFICE002,True
0.25036895275115967,0.26275721192359924,0.29234418272972107,0.3038627803325653,0.16716709733009338,0.19312557578086853,0.2779847979545593,0.27403345704078674,0.0419752299785614,0.041105568408966064,0.0,1.0,0.012518447823822498,0.00552018266171217,0.018078144639730453,1.0,True,20291174,0.25,0.1921187060811934,0.021728515625,461,R3,LocalDPO-SFTWarmup-Linear,winner_sft_warmup,4,BLENDER_RIVER005_00001,BLENDER_RIVER005,True
0.040597446262836456,0.04913397878408432,0.03978903591632843,0.04836657643318176,0.1509910672903061,0.33022958040237427,0.02863229252398014,0.02860507369041443,-0.0008084103465080261,-0.0007674023509025574,0.0,1.0,0.002029872266575694,0.0005723736248910427,0.002602518070489168,1.0,True,20283010,0.35,0.06935763334392692,0.00640869140625,461,R3,LocalDPO-SFTWarmup-Linear,winner_sft_warmup,5,BLENDER_GRASS001_00001,BLENDER_GRASS001,True
0.4303519129753113,0.48554709553718567,0.6737146377563477,0.7302703261375427,0.053836751729249954,0.19649629294872284,0.6126821041107178,0.6259433627128601,0.24336272478103638,0.24472323060035706,-0.0013605058193206787,0.4951021671295166,0.021517595276236534,0.012386254966259003,0.736894965171814,1.0,False,20315666,0.25,19.36472031620617,1.75,461,R3,LocalDPO-SFTWarmup-Linear,linear_dpo,1,BLENDER_MOUNTAIN014_00001,BLENDER_MOUNTAIN014,True
0.052565038204193115,0.0603770837187767,0.05433657392859459,0.06039120629429817,0.20656757056713104,0.30162835121154785,0.024572795256972313,0.02456769533455372,0.001771535724401474,1.4122575521469116e-05,0.0017574131488800049,0.5063266754150391,0.0026282519102096558,0.0004914049059152603,0.6836928725242615,1.0,False,20261637,0.25,1.7645251646809248,0.1328125,461,R3,LocalDPO-SFTWarmup-Linear,linear_dpo,2,BLENDER_FOREST049_00001,BLENDER_FOREST049,True
0.16092075407505035,0.1589202731847763,0.17440956830978394,0.17498578131198883,0.15117526054382324,0.14928682148456573,0.17244698107242584,0.17260052263736725,0.013488814234733582,0.016065508127212524,-0.002576693892478943,0.4907239079475403,0.008046037517488003,0.0034504749346524477,0.7233700752258301,1.0,False,20280992,0.25,10.934914222792191,0.7578125,461,R3,LocalDPO-SFTWarmup-Linear,linear_dpo,3,BLENDER_OFFICE002_00001,BLENDER_OFFICE002,True
0.22523213922977448,0.24057118594646454,0.29234418272972107,0.3038627803325653,0.16059869527816772,0.18826931715011597,0.2532525658607483,0.25055214762687683,0.0671120434999466,0.06329159438610077,0.003820449113845825,0.5137535929679871,0.011261607520282269,0.00503804674372077,0.6823111176490784,1.0,False,20291174,0.25,8.648380255592565,0.375,461,R3,LocalDPO-SFTWarmup-Linear,linear_dpo,4,BLENDER_RIVER005_00001,BLENDER_RIVER005,True
0.04191363602876663,0.051397982984781265,0.03978903591632843,0.04836657643318176,0.14389528334140778,0.33827096223831177,0.030885186046361923,0.030889060348272324,-0.002124600112438202,-0.0030314065515995026,0.0009068064391613007,0.5032644867897034,0.0020956818480044603,0.0006177424220368266,0.6893528699874878,1.0,False,20283010,0.35,5.435591413813613,0.39453125,461,R3,LocalDPO-SFTWarmup-Linear,linear_dpo,5,BLENDER_GRASS001_00001,BLENDER_GRASS001,True
0.26887497305870056,0.2486613243818283,0.29823264479637146,0.2699410021305084,0.32574427127838135,0.3123146593570709,0.14197100698947906,0.13619102537631989,0.0293576717376709,0.021279677748680115,0.008077993988990784,0.5290807485580444,0.013443748466670513,0.0027816202491521835,0.6528396010398865,1.0,False,20329884,0.25,6.031475590858436,0.361328125,461,R3,LocalDPO-SFTWarmup-Linear,linear_dpo,6,BLENDER_RIVER002_00001,BLENDER_RIVER002,True
0.25407031178474426,0.2579999268054962,0.3546120226383209,0.3578030467033386,0.28985166549682617,0.6163222789764404,0.25438499450683594,0.2559371888637543,0.10054171085357666,0.09980311989784241,0.0007385909557342529,0.5026589035987854,0.012703515589237213,0.005103222094476223,0.7056502103805542,1.0,False,20330893,0.25,1.9087966596953019,0.09375,461,R3,LocalDPO-SFTWarmup-Linear,linear_dpo,7,BLENDER_MOUNTAIN008_00001,BLENDER_MOUNTAIN008,True
0.08652133494615555,0.10409136116504669,0.0863642692565918,0.09747597575187683,0.16922467947006226,0.25536683201789856,0.06554654985666275,0.06646474450826645,-0.00015706568956375122,-0.006615385413169861,0.00645831972360611,0.5232499241828918,0.004326066933572292,0.0013201129622757435,0.6533422470092773,1.0,False,20295210,0.25,9.450686914701123,0.546875,461,R3,LocalDPO-SFTWarmup-Linear,linear_dpo,8,BLENDER_MOUNTAIN001_00001,BLENDER_MOUNTAIN001,True
0.34772324562072754,0.37228280305862427,0.39495158195495605,0.4013214707374573,0.3399498164653778,0.3970474302768707,0.27062293887138367,0.2723429799079895,0.047228336334228516,0.029038667678833008,0.018189668655395508,0.5654827952384949,0.017386162653565407,0.0054296585731208324,0.5928912162780762,1.0,False,20287046,0.25,18.76436364069452,1.0840909481048584,461,R3,LocalDPO-SFTWarmup-Linear,linear_dpo,9,BLENDER_RIVER004_00001,BLENDER_RIVER004,True
0.1468658745288849,0.1531570851802826,0.15886734426021576,0.15803587436676025,0.19022248685359955,0.22074829041957855,0.08968587964773178,0.08667312562465668,0.012001469731330872,0.004878789186477661,0.0071226805448532104,0.525641679763794,0.007343293633311987,0.0017635899130254984,0.6522424221038818,1.0,False,20288055,0.25,4.0382561758977005,0.283203125,461,R3,LocalDPO-SFTWarmup-Linear,linear_dpo,10,BLENDER_MOUNTAIN011_00001,BLENDER_MOUNTAIN011,True
