global_step,dpo_loss,implicit_acc,win_gap,lose_gap,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max
1,0.0851258784532547,1.0,0.012446561828255653,2.139863967895508,0.09278574585914612,0.08033917844295502,2.226592779159546,0.08672869950532913,1.0,0.9316678643226624,33.40308834736496,0.10221172869205475,0.10221172869205475,0.09278574585914612,0.0,0.25,0.09278574585914612,0.05,0.012446561828255653,1.0,0.0,0.012446561828255653,0.022258520126342773,1.0,1.1549252271652222,25.673078536987305,-2.1338071823120117,0.538077712059021,2.757476806640625,0.24717718362808228,4.6197919845581055
10,0.35687315464019775,1.0,0.0025663000997155905,0.750707745552063,0.010950330644845963,0.008384030312299728,0.7585436105728149,0.007835855707526207,1.0,0.7161722779273987,10.241554716274493,0.3599869906902313,0.3599869906902313,0.010950330644845963,0.0,0.25,0.010950330644845963,0.05,0.0025663000997155905,1.0,0.0,0.0025663000997155905,0.0128850182518363,1.0,1.3060939311981201,96.80418395996094,-0.7475932240486145,0.18831850588321686,1.2776029109954834,0.7356584668159485,2.111302375793457
20,0.4258800148963928,0.6666666865348816,0.00010082889639306813,0.540395975112915,0.0037346293684095144,0.0036338006611913443,0.5433849096298218,0.0029888548888266087,1.0,0.6626197695732117,6.996905703978125,0.4261738061904907,0.4261738061904907,0.0037346293684095144,0.0,0.25,0.0037346293684095144,0.05,0.00010704058513510972,1.0,0.0,0.00010704058513510972,0.00035285972990095615,0.75,1.027747392654419,181.8037109375,-0.5396502017974854,0.13512422144412994,0.1205848976969719,-0.0017909473972395062,0.6749907732009888
30,0.6931027770042419,1.0,0.00036303006345406175,0.0015247863484546542,0.005777284037321806,0.005414254032075405,0.006938207894563675,0.005413421429693699,1.0,0.5000227093696594,16.60935776078702,0.6937546730041504,0.6937546730041504,0.005777284037321806,0.0,0.25,0.005777284037321806,0.05,0.00036303006345406175,1.0,0.0,0.00036303006345406175,0.0008371309377253056,1.0,1.067050814628601,1.2816678285598755,-0.0011609240900725126,0.00047195423394441605,0.5848466753959656,9.083261829800904e-05,1.954732060432434
40,0.02911457233130932,1.0,0.010099207982420921,2.881805419921875,0.03588515520095825,0.02578595094382763,2.90777587890625,0.02597038261592388,1.0,0.9721251726150513,8.826782712752482,0.04100804030895233,0.04100804030895233,0.03588515520095825,0.0,0.25,0.03588515520095825,0.05,0.010099207982420921,1.0,0.0,0.010099207982420921,0.05466875433921814,1.0,1.3916553258895874,111.96508026123047,-2.8718907833099365,0.7229761481285095,2.4516000747680664,0.7418710589408875,3.9716482162475586
50,1.5490000247955322,0.5,0.6231013536453247,1.493342399597168,0.6296303272247314,0.006528981029987335,1.5000710487365723,0.006728556007146835,1.0,0.22290293872356415,447.0549259490307,2.203582763671875,2.203582763671875,0.6296303272247314,0.0,0.25,0.6296303272247314,0.05,0.6231013536453247,1.0,0.0,0.6231013536453247,0.994209885597229,1.0,96.43623352050781,222.94100952148438,-0.8704406023025513,0.5291109681129456,-0.73724764585495,-3.1681668758392334,1.4282512664794922
60,0.009728403761982918,1.0,0.016856785863637924,3.771878242492676,0.07861459255218506,0.061757802963256836,3.8317770957946777,0.05989868938922882,1.0,0.9903448224067688,2.0760960936607438,0.030515920370817184,0.030515920370817184,0.07861459255218506,0.0,0.25,0.07861459255218506,0.05,0.016856785863637924,1.0,0.0,0.016856785863637924,0.05342968553304672,1.0,1.2729499340057373,63.97096633911133,-3.753162384033203,0.9471838474273682,4.329629421234131,2.4080264568328857,4.9643235206604
70,0.07971557229757309,1.0,0.11346462368965149,2.723794937133789,0.1664806753396988,0.0530160628259182,2.7729740142822266,0.04917881265282631,1.0,0.9446647763252258,7.050229446390543,0.20150423049926758,0.20150423049926758,0.1664806753396988,0.0,0.25,0.1664806753396988,0.05,0.11346462368965149,1.0,0.0,0.11346462368965149,0.6783045530319214,1.0,3.140193223953247,56.38554382324219,-2.6064929962158203,0.7093150019645691,4.119086742401123,2.837420701980591,4.693998336791992
80,11.77837085723877,0.8333333730697632,3.225090980529785,3.477680206298828,3.2498741149902344,0.024783067405223846,3.5006556510925293,0.022975701838731766,1.0,7.668708349228837e-06,48.614683596381404,15.165955543518066,15.165955543518066,3.2498741149902344,0.0,0.25,3.2498741149902344,0.05,3.225090980529785,1.0,0.0,3.225090980529785,3.4867453575134277,1.0,131.13284301757812,152.36338806152344,-0.2507815361022949,1.6756927967071533,1.456866979598999,-11.77835464477539,4.454305648803711
90,0.07749128341674805,1.0,0.024140484631061554,2.1638693809509277,0.06794187426567078,0.04380139335989952,2.203958034515381,0.04008883237838745,1.0,0.9298334717750549,3.364637388738853,0.10502886027097702,0.10502886027097702,0.06794187426567078,0.0,0.25,0.06794187426567078,0.05,0.024140484631061554,1.0,0.0,0.024140484631061554,0.18303866684436798,1.0,1.5511349439620972,54.97685623168945,-2.136016368865967,0.5470024347305298,3.232370138168335,2.584134340286255,3.927476406097412
100,0.017818037420511246,1.0,0.12705540657043457,3.7568984031677246,0.19323231279850006,0.0661768838763237,3.828587770462036,0.07168950140476227,1.0,0.9830575585365295,11.524556202596921,0.15453505516052246,0.15453505516052246,0.19323231279850006,0.0,0.25,0.19323231279850006,0.05,0.12705540657043457,1.0,0.0,0.12705540657043457,0.2893775999546051,1.0,2.9199366569519043,53.4051399230957,-3.6353554725646973,0.970988392829895,5.089221000671387,4.060845851898193,5.978211879730225
110,0.027589861303567886,1.0,0.00199538329616189,2.910468816757202,0.025349590927362442,0.02335420995950699,2.9322268962860107,0.021757951006293297,1.0,0.97412109375,10.524582206575163,0.030852723866701126,0.030852723866701126,0.025349590927362442,0.0,0.25,0.025349590927362442,0.05,0.00199538329616189,1.0,0.0,0.00199538329616189,0.009288344532251358,1.0,1.085439920425415,134.76576232910156,-2.9068775177001953,0.7281160950660706,3.1164722442626953,1.3453187942504883,3.9284286499023438
120,0.6812934279441833,1.0,0.00024313339963555336,0.020524611696600914,0.09954790025949478,0.09930477291345596,0.10870387405157089,0.08817926049232483,1.0,0.5061097145080566,0.6984053016980346,0.6867434978485107,0.6867434978485107,0.09954790025949478,0.0,0.25,0.09954790025949478,0.05,0.0004726671613752842,1.0,0.0,0.0004726671613752842,0.0016469210386276245,0.4375,1.002448320388794,1.2327600717544556,-0.00915596541017294,0.00519193708896637,4.524661064147949,0.02444009855389595,5.744623184204102
