global_step,dpo_loss,implicit_acc,win_gap,lose_gap,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max
100,0.6786578297615051,1.0,-0.007126501761376858,-0.005141882225871086,0.1858459860086441,0.19297248125076294,0.20988640189170837,0.2150282859802246,0.0,0.5073007941246033,0.2539728525718779,0.6879501342773438,0.6879501342773438,0.1858459860086441,0.0,0.25,0.1858459860086441,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9630699157714844,0.9760873913764954,-0.024040423333644867,-0.0030670911073684692,0.030430924147367477,0.026972414925694466,0.036274489015340805
110,0.6898206472396851,1.0,-0.001595878740772605,-0.0010499500203877687,0.03662438690662384,0.03822026401758194,0.0350908488035202,0.0361407995223999,0.0,0.5016667246818542,0.08509563461384291,0.6916638612747192,0.6916638612747192,0.03662438690662384,0.0,0.25,0.03662438690662384,0.05,1.1956784874200821e-05,1.0,0.0,1.1956784874200821e-05,0.00019130855798721313,0.0625,0.9582452774047852,0.970948338508606,0.001533537870272994,-0.0006614569574594498,0.007347202859818935,0.004822530783712864,0.01147614885121584
120,0.6893002390861511,1.0,-0.0018471600487828255,-0.0012118862941861153,0.1581980586051941,0.16004523634910583,0.15208899974822998,0.15330086648464203,0.0,0.5019302368164062,0.1838684282867822,0.6972936391830444,0.6972936391830444,0.1581980586051941,0.0,0.25,0.1581980586051941,0.05,8.352752774953842e-05,1.0,0.0,8.352752774953842e-05,0.0013364404439926147,0.0625,0.9884583950042725,0.992094874382019,0.0061090802773833275,-0.0007647573947906494,0.022282307967543602,0.007720942609012127,0.03537460416555405
130,0.6877301931381226,1.0,-0.00213736854493618,0.000146414153277874,0.14682596921920776,0.14896336197853088,0.14621318876743317,0.1460667848587036,0.0,0.5027174353599548,0.20822007441737628,0.6950845718383789,0.6950845718383789,0.14682596921920776,0.0,0.25,0.14682596921920776,0.05,1.305900514125824e-05,1.0,0.0,1.305900514125824e-05,0.00020894408226013184,0.0625,0.9856515526771545,1.001002311706543,0.0006127916276454926,-0.0004977509379386902,0.02201397716999054,0.010869860649108887,0.03398291766643524
140,0.6790017485618591,1.0,-0.006206253543496132,-0.0020197173580527306,0.2131023406982422,0.21930858492851257,0.22026821970939636,0.22228793799877167,0.0,0.5071261525154114,0.2283138984916843,0.6896568536758423,0.6896568536758423,0.2131023406982422,0.0,0.25,0.2131023406982422,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9717008471488953,0.9909139275550842,-0.007165887393057346,-0.0020564869046211243,0.03455866128206253,0.026755820959806442,0.040428511798381805
150,0.692243754863739,1.0,-0.00039212044794112444,-0.00012206018436700106,0.006480834446847439,0.006872954778373241,0.006241652183234692,0.006363712716847658,0.0,0.5004519820213318,0.03130117897180269,0.6925765872001648,0.6925765872001648,0.006480834446847439,0.0,0.25,0.006480834446847439,0.05,8.7665393948555e-06,1.0,0.0,8.7665393948555e-06,0.00013706274330615997,0.125,0.9429473280906677,0.9808192849159241,0.0002391819143667817,-0.00012854533270001411,0.0019036123994737864,0.0006576702580787241,0.002724532736465335
160,0.6901887059211731,1.0,-0.0013986449921503663,-0.0008527444442734122,0.024534691125154495,0.02593333274126053,0.024340536445379257,0.02519327960908413,0.0,0.501481831073761,0.05820953591916663,0.6914154291152954,0.6914154291152954,0.024534691125154495,0.0,0.25,0.024534691125154495,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9460678100585938,0.9661519527435303,0.00019415398128330708,-0.0005628466606140137,0.004558705259114504,0.002907325979322195,0.0069471425376832485
170,0.670433521270752,1.0,-0.010433305986225605,-0.004963565617799759,0.17947855591773987,0.1899118572473526,0.20461136102676392,0.20957490801811218,0.0,0.5114884972572327,0.19272079728176117,0.6794074773788452,0.6794074773788452,0.17947855591773987,0.0,0.25,0.17947855591773987,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9450623989105225,0.9763160943984985,-0.025132793933153152,-0.003849215805530548,0.03367861732840538,0.023751679807901382,0.045962072908878326
180,0.6887246966362,1.0,-0.0020284601487219334,-0.0010188436135649681,0.04505908489227295,0.047087542712688446,0.04515954852104187,0.04617839306592941,0.0,0.502217173576355,0.10718091775644237,0.6909776329994202,0.6909776329994202,0.04505908489227295,0.0,0.25,0.04505908489227295,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9569215774536133,0.9779367446899414,-0.00010046502575278282,-0.0007618255913257599,0.009390121325850487,0.006627056282013655,0.013288779184222221
190,0.6858908534049988,1.0,-0.0034949490800499916,-0.002323162741959095,0.147627055644989,0.15112200379371643,0.14814771711826324,0.15047088265419006,0.0,0.5036426186561584,0.141251762527757,0.6932722330093384,0.6932722330093384,0.147627055644989,0.0,0.25,0.147627055644989,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9768733382225037,0.9845606684684753,-0.0005206651985645294,-0.0014545321464538574,0.019523397088050842,0.014570792205631733,0.027162563055753708
200,0.6906079053878784,1.0,-0.0012108184164389968,-0.0007740174187347293,0.009723028168082237,0.010933848097920418,0.007639050949364901,0.008413068950176239,0.0,0.501271665096283,0.03554748120835684,0.6910940408706665,0.6910940408706665,0.009723028168082237,0.0,0.25,0.009723028168082237,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.8892595171928406,0.9079981446266174,0.002083978382870555,-0.0004962095990777016,0.003505227854475379,0.0016400706954300404,0.005086570046842098
210,0.6849538087844849,1.0,-0.0035312988329678774,-0.0009529751259833574,0.06187663972377777,0.06540793180465698,0.06302177906036377,0.06397475302219391,0.0,0.5041162371635437,0.11919593412090301,0.6880476474761963,0.6880476474761963,0.06187663972377777,0.0,0.25,0.06187663972377777,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9460112452507019,0.9851039052009583,-0.0011451393365859985,-0.0011210665106773376,0.010163291357457638,0.001455225283280015,0.01646527647972107
220,0.6811944246292114,1.0,-0.00492637325078249,-0.00045131705701351166,0.12577024102210999,0.1306965947151184,0.1614949256181717,0.16194623708724976,0.0,0.5060166120529175,0.2053394211095523,0.6874829530715942,0.6874829530715942,0.12577024102210999,0.0,0.25,0.12577024102210999,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9623069763183594,0.9972131848335266,-0.0357246920466423,-0.0013444125652313232,0.028282977640628815,0.024067720398306847,0.038491588085889816
230,0.6881841421127319,1.0,-0.0024315195623785257,-0.001764484215527773,0.035686563700437546,0.03811808302998543,0.03610136732459068,0.03786585107445717,0.0,0.5024879574775696,0.058102794123557816,0.689968466758728,0.689968466758728,0.035686563700437546,0.0,0.25,0.035686563700437546,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9362108707427979,0.9534016847610474,-0.0004148045554757118,-0.001049000769853592,0.005927647929638624,0.0027229315601289272,0.009951991960406303
240,0.6777756214141846,1.0,-0.005902837961912155,0.0011818120256066322,0.15050283074378967,0.15640567243099213,0.1527920961380005,0.15161025524139404,0.0,0.507747232913971,0.18348315022859343,0.6853007674217224,0.6853007674217224,0.15050283074378967,0.0,0.25,0.15050283074378967,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9622594118118286,1.0077952146530151,-0.0022892476990818977,-0.0011802539229393005,0.026636984199285507,0.019615378230810165,0.030991453677415848
250,0.6915639638900757,1.0,-0.0009380558039993048,-0.0012155026197433472,0.015833523124456406,0.016771581023931503,0.016821540892124176,0.018037043511867523,0.0,0.5007927417755127,0.06036613308450779,0.6923556327819824,0.6923556327819824,0.015833523124456406,0.0,0.25,0.015833523124456406,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9440686106681824,0.9326107501983643,-0.0009880164870992303,-0.0005383901298046112,0.0031470395624637604,0.002502745483070612,0.003677686909213662
260,0.6759448051452637,1.0,-0.006873708218336105,0.0002791844308376312,0.350943386554718,0.35781705379486084,0.3547300100326538,0.3544508218765259,0.0,0.5086784958839417,0.24740937403880026,0.6934919953346252,0.6934919953346252,0.350943386554718,0.0,0.25,0.350943386554718,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9807900190353394,1.000787615776062,-0.003786645829677582,-0.0016486197710037231,0.03849290311336517,0.03287385404109955,0.04895896464586258
270,0.6912143230438232,1.0,-0.0008849413716234267,-0.0004433477879501879,0.014282463118433952,0.015167404897511005,0.014140302315354347,0.014583650045096874,0.0,0.5009676218032837,0.044108871530922154,0.6919284462928772,0.6919284462928772,0.014282463118433952,0.0,0.25,0.014282463118433952,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9416550397872925,0.9695996642112732,0.00014216138515621424,-0.000332072377204895,0.0033322402741760015,0.0020725615322589874,0.003914208151400089
280,0.6765577793121338,1.0,-0.006439136806875467,0.0010141911916434765,0.10887101292610168,0.11531015485525131,0.1257190704345703,0.12470488250255585,0.0,0.5083650350570679,0.19988841547568692,0.6820013523101807,0.6820013523101807,0.10887101292610168,0.0,0.25,0.10887101292610168,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9441580772399902,1.0081326961517334,-0.01684805378317833,-0.0013562366366386414,0.027272483333945274,0.02194121666252613,0.03346342220902443
290,0.6723536252975464,1.0,-0.006840293295681477,0.0062812864780426025,0.1699247807264328,0.1767650842666626,0.24516761302947998,0.23888632655143738,0.0,0.5105116963386536,0.22532848146812107,0.6808498501777649,0.6808498501777649,0.1699247807264328,0.0,0.25,0.1699247807264328,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9613028764724731,1.0262939929962158,-0.07524283230304718,-0.00013975054025650024,0.03901495784521103,0.028872815892100334,0.04993470385670662
300,0.682894229888916,1.0,-0.004567605443298817,-0.0017724353820085526,0.05945248156785965,0.0640200823545456,0.06880190223455429,0.0705743283033371,0.0,0.5051554441452026,0.14206035321865096,0.6858668327331543,0.6858668327331543,0.05945248156785965,0.0,0.25,0.05945248156785965,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9286535978317261,0.9748857021331787,-0.009349420666694641,-0.0015850067138671875,0.017722729593515396,0.015256024897098541,0.022670745849609375
310,0.6695032119750977,1.0,-0.010239544324576855,-0.0026602931320667267,0.20569370687007904,0.21593326330184937,0.21997566521167755,0.22263595461845398,0.5,0.511965811252594,0.2196227336261042,0.6797878742218018,0.6797878742218018,0.20569370687007904,0.0,0.25,0.20569370687007904,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9525799751281738,0.9880509376525879,-0.014281947165727615,-0.0032249614596366882,0.03508764132857323,0.023365842178463936,0.047872357070446014
320,0.69169020652771,1.0,-0.0007945708348415792,-0.0008449281449429691,0.01348419301211834,0.01427876390516758,0.014083603397011757,0.01492853183299303,0.0,0.5007292032241821,0.04575706167541393,0.6923643946647644,0.6923643946647644,0.01348419301211834,0.0,0.25,0.01348419301211834,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9443529844284058,0.9434017539024353,-0.0005994112580083311,-0.0004098750650882721,0.0023645171895623207,0.0009181736968457699,0.004617541097104549
330,0.692340612411499,1.0,-0.0004116857307963073,-0.000355596566805616,0.005646984092891216,0.006058670114725828,0.005865662824362516,0.006221259478479624,0.0,0.5004034638404846,0.027730960375625835,0.6926295161247253,0.6926295161247253,0.005646984092891216,0.0,0.25,0.005646984092891216,0.05,6.5391650423407555e-06,1.0,0.0,6.5391650423407555e-06,0.00010462664067745209,0.0625,0.9320501089096069,0.9428417086601257,-0.00021867844043299556,-0.00019182078540325165,0.0018245180835947394,0.0012978129088878632,0.0025818520225584507
340,0.692344069480896,1.0,-0.00033770554000511765,-6.491842214018106e-05,0.009610909968614578,0.009948614984750748,0.009626630693674088,0.009691549465060234,0.0,0.5004017949104309,0.035364857994596044,0.6928806304931641,0.6928806304931641,0.009610909968614578,0.0,0.25,0.009610909968614578,0.05,5.6029821280390024e-05,1.0,0.0,5.6029821280390024e-05,0.0005936287343502045,0.25,0.9660550951957703,0.993301510810852,-1.5721656382083893e-05,-0.000100655946880579,0.003009478561580181,0.0016073796432465315,0.004463159013539553
350,0.691679060459137,1.0,-0.0007730347570031881,-0.0007407987723127007,0.020977485924959183,0.021750520914793015,0.021413683891296387,0.022154483944177628,0.0,0.500734806060791,0.04769125894961967,0.6927279233932495,0.6927279233932495,0.020977485924959183,0.0,0.25,0.020977485924959183,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9644590020179749,0.9665620923042297,-0.0004361985484138131,-0.00037845876067876816,0.0034767051693052053,0.0017403665697202086,0.005235794000327587
360,0.6748418211936951,1.0,-0.0041292570531368256,0.01305723562836647,0.16216938197612762,0.16629864275455475,0.18754656612873077,0.1744893193244934,0.8333333134651184,0.5092408657073975,0.34597758310929194,0.6829518675804138,0.6829518675804138,0.16216938197612762,0.0,0.25,0.16216938197612762,0.05,1.5348196029663086e-06,1.0,0.0,1.5348196029663086e-06,2.4557113647460938e-05,0.0625,0.9751695990562439,1.074831247329712,-0.025377174839377403,0.002232000231742859,0.03172021359205246,0.013627700507640839,0.04024894908070564
370,0.6919823288917542,1.0,-0.0005458830273710191,-0.00031854110420681536,0.007931692525744438,0.008477574214339256,0.008100321516394615,0.008418863639235497,0.0,0.500582754611969,0.03204657071145634,0.6923789381980896,0.6923789381980896,0.007931692525744438,0.0,0.25,0.007931692525744438,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9356087446212769,0.9621632695198059,-0.00016862992197275162,-0.00021610595285892487,0.0015722790267318487,0.0008118440746329725,0.002331238705664873
380,0.677101731300354,1.0,-0.004834833554923534,0.006559893488883972,0.16384610533714294,0.16868093609809875,0.18951159715652466,0.18295171856880188,0.5,0.5080928206443787,0.31530763526805283,0.6852940320968628,0.6852940320968628,0.16384610533714294,0.0,0.25,0.16384610533714294,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9713374376296997,1.035855770111084,-0.0256655216217041,0.00043126195669174194,0.03673273324966431,0.0241633839905262,0.054311417043209076
390,0.6919230222702026,1.0,-0.0006172121502459049,-0.0005088205216452479,0.006522420793771744,0.007139633409678936,0.007074372842907906,0.007583193015307188,0.0,0.5006124973297119,0.032848426519849705,0.6922491192817688,0.6922491192817688,0.006522420793771744,0.0,0.25,0.006522420793771744,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9135512113571167,0.9329016208648682,-0.0005519514088518918,-0.00028150808066129684,0.0019488318357616663,0.001488655572757125,0.0024500349536538124
400,0.6673732995986938,1.0,-0.00823967531323433,0.008837401866912842,0.2076047956943512,0.21584446728229523,0.2934224009513855,0.28458496928215027,0.6666666865348816,0.5130583047866821,0.37485416675607747,0.6777535676956177,0.6777535676956177,0.2076047956943512,0.0,0.25,0.2076047956943512,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9618259072303772,1.0310537815093994,-0.08581757545471191,0.00014944374561309814,0.05315675586462021,0.018086040392518044,0.07995188236236572
410,0.6874388456344604,1.0,-0.0020666136406362057,0.000902433879673481,0.07169055193662643,0.07375716418027878,0.07488563656806946,0.07398320734500885,0.1666666716337204,0.5028652548789978,0.12298236554484133,0.6911488771438599,0.6911488771438599,0.07169055193662643,0.0,0.25,0.07169055193662643,0.05,0.0001255366951227188,1.0,0.0,0.0001255366951227188,0.002008587121963501,0.0625,0.97198086977005,1.012197732925415,-0.0031950874254107475,-0.0002910420298576355,0.01751234382390976,0.011461110785603523,0.025057580322027206
420,0.6670110821723938,1.0,-0.004507618956267834,0.024372175335884094,0.13565829396247864,0.14016592502593994,0.1720762550830841,0.1477040797472,0.5,0.5132477283477783,0.316075302206582,0.6737939715385437,0.6737939715385437,0.13565829396247864,0.0,0.25,0.13565829396247864,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9678407311439514,1.1650067567825317,-0.03641794994473457,0.004966139793395996,0.047442726790905,0.03730212524533272,0.05300331488251686
430,0.6758357882499695,1.0,-0.00641576386988163,0.002289523370563984,0.16205599904060364,0.1684717833995819,0.16440370678901672,0.16211417317390442,0.5,0.5087342858314514,0.29040507907648105,0.6839385628700256,0.6839385628700256,0.16205599904060364,0.0,0.25,0.16205599904060364,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9619177579879761,1.0141229629516602,-0.002347697503864765,-0.0010315626859664917,0.03410865366458893,0.030216267332434654,0.03942437469959259
440,0.6755006313323975,0.8333333730697632,-0.0033258344046771526,0.01520249992609024,0.09940554201602936,0.1027313768863678,0.11472140997648239,0.09951891005039215,0.4000000059604645,0.5089071393013,0.5647399638410265,0.680470883846283,0.680470883846283,0.09940554201602936,0.0,0.25,0.09940554201602936,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9676259160041809,1.1527599096298218,-0.015315871685743332,0.002969164401292801,0.02086346410214901,-0.027479352429509163,0.03842274844646454
450,0.6913642287254333,1.0,-0.0009247357957065105,-0.0008432370377704501,0.017969559878110886,0.018894296139478683,0.01738704927265644,0.018230287358164787,0.0,0.5008924007415771,0.04877515886327521,0.6922627091407776,0.6922627091407776,0.017969559878110886,0.0,0.25,0.017969559878110886,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9510573744773865,0.9537451863288879,0.0005825101397931576,-0.0004419926553964615,0.003365372074767947,0.0014810486463829875,0.0051564862951636314
460,0.6907263994216919,1.0,-0.0009609684348106384,3.525509964674711e-05,0.020854856818914413,0.021815825253725052,0.02064790204167366,0.020612645894289017,0.0,0.5012122392654419,0.06362467387727154,0.6917691230773926,0.6917691230773926,0.020854856818914413,0.0,0.25,0.020854856818914413,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9559508562088013,1.0017104148864746,0.00020695396233350039,-0.00023142807185649872,0.0045303585939109325,0.0035170400515198708,0.005373302381485701
470,0.6684080362319946,1.0,-0.010545572265982628,-0.002072839066386223,0.2437242865562439,0.2542698383331299,0.23728714883327484,0.23935997486114502,0.5,0.512531578540802,0.4157141972611562,0.680594265460968,0.680594265460968,0.2437242865562439,0.0,0.25,0.2437242865562439,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9585261344909668,0.991340160369873,0.00643713865429163,-0.0031545907258987427,0.052579622715711594,0.02831469289958477,0.07762248814105988
480,0.6779910326004028,1.0,-0.002720325253903866,0.013567379675805569,0.03539435565471649,0.038114678114652634,0.05136434733867645,0.03779697045683861,0.3333333432674408,0.5076396465301514,0.14820977823212875,0.6797789931297302,0.6797789931297302,0.03539435565471649,0.0,0.25,0.03539435565471649,0.05,1.8238555639982224e-05,1.0,0.0,1.8238555639982224e-05,0.0002918168902397156,0.0625,0.9286279678344727,1.3589540719985962,-0.015969999134540558,0.0027117636054754257,0.016965359449386597,0.009163226932287216,0.030560851097106934
490,0.6753895282745361,1.0,-0.00807077158242464,-0.0036050882190465927,0.19636434316635132,0.20443511009216309,0.22357603907585144,0.22718112170696259,0.6666666865348816,0.5089609026908875,0.38996863649850255,0.685207724571228,0.685207724571228,0.19636434316635132,0.0,0.25,0.19636434316635132,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9605216383934021,0.9841312170028687,-0.027211707085371017,-0.0029189661145210266,0.06105409562587738,0.0358474962413311,0.10506752878427505
500,0.6698369979858398,1.0,-0.0049166809767484665,0.01809118688106537,0.16189634799957275,0.16681304574012756,0.17824441194534302,0.16015322506427765,0.8333333134651184,0.5117971301078796,0.9166202162603401,0.6779317855834961,0.6779317855834961,0.16189634799957275,0.0,0.25,0.16189634799957275,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9705256819725037,1.112961769104004,-0.016348056495189667,0.0032936185598373413,0.04182059317827225,0.02654889225959778,0.05185002461075783
510,0.6800925135612488,1.0,-0.003422926180064678,0.007339949253946543,0.082796111702919,0.08621904253959656,0.09082233905792236,0.08348239213228226,0.3333333432674408,0.5065720081329346,0.5419190088544481,0.6842322945594788,0.6842322945594788,0.082796111702919,0.0,0.25,0.082796111702919,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9602996110916138,1.0879220962524414,-0.008026223629713058,0.000979255884885788,0.030007287859916687,0.01854114606976509,0.036079831421375275
520,0.6744730472564697,1.0,-0.005295073613524437,0.008995981886982918,0.12441074848175049,0.12970581650733948,0.14603102207183838,0.1370350420475006,1.0,0.5094289779663086,1.4375270180006285,0.6806935667991638,0.6806935667991638,0.12441074848175049,0.0,0.25,0.12441074848175049,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9591763019561768,1.0656472444534302,-0.021620264276862144,0.0009252279996871948,0.03881421685218811,0.005424609407782555,0.06366267055273056
530,0.6477015018463135,1.0,-0.0021983019541949034,0.06568101048469543,0.05572817102074623,0.0579264760017395,0.12282975018024445,0.05714873969554901,0.8333333134651184,0.5232564210891724,0.7776196648981598,0.6504878997802734,0.6504878997802734,0.05572817102074623,0.0,0.25,0.05572817102074623,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9620500802993774,2.149299383163452,-0.06710157543420792,0.015870675444602966,0.03914213180541992,0.010335804894566536,0.09309276938438416
540,0.6858824491500854,1.0,-0.003246466163545847,-0.0013116830959916115,0.05797160044312477,0.06121806800365448,0.05812736600637436,0.059439048171043396,0.5,0.5036481022834778,0.2368604644695809,0.6887810230255127,0.6887810230255127,0.05797160044312477,0.0,0.25,0.05797160044312477,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9469687938690186,0.977932333946228,-0.00015576439909636974,-0.0011395364999771118,0.013142995536327362,0.0062135024927556515,0.02976449579000473
550,0.6588448286056519,1.0,-0.00856747105717659,0.021639693528413773,0.26161640882492065,0.27018386125564575,0.28988850116729736,0.2682487964630127,1.0,0.5174646377563477,1.7665773700942002,0.6719256639480591,0.6719256639480591,0.26161640882492065,0.0,0.25,0.26161640882492065,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9682902693748474,1.0806702375411987,-0.028272096067667007,0.0032680630683898926,0.1060018539428711,0.05764175206422806,0.2113783359527588
