global_step,dpo_loss,implicit_acc,win_gap,lose_gap,mse_w,ref_mse_w,mse_l,ref_mse_l,loser_dominant_ratio,sigma_term,grad_norm,total_loss,anchored_total_loss,sft_loss,sft_reg_weight,lose_gap_weight,winner_abs_reg,winner_abs_reg_weight,winner_gap_reg,winner_gap_reg_weight,winner_gap_reg_margin,relu_win_gap_mean,relu_win_gap_max,win_gap_positive_ratio,mse_w_over_ref_mse_w,mse_l_over_ref_mse_l,reward_margin,kl_divergence,inside_term_mean,inside_term_min,inside_term_max
100,0.6884799003601074,1.0,-0.0018717339262366295,-0.0017341841012239456,0.12642377614974976,0.12829551100730896,0.11900898814201355,0.12074316293001175,0.0,0.5023396611213684,0.12599516927826385,0.6948010921478271,0.6948010921478271,0.12642377614974976,0.0,0.0,0.12642377614974976,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.985410749912262,0.9856374859809875,0.007414796855300665,-0.0009014755487442017,0.009147094562649727,0.008187489584088326,0.010452980175614357
110,0.6924972534179688,1.0,-0.0002600899897515774,-0.0003567541716620326,0.014081405475735664,0.014341495931148529,0.0076477243565022945,0.008004479110240936,0.0,0.5003251433372498,0.02070534608062494,0.6932013034820557,0.6932013034820557,0.014081405475735664,0.0,0.0,0.014081405475735664,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9818644523620605,0.9554306268692017,0.006433681584894657,-0.00015421118587255478,0.0011948373867198825,0.0006955338176339865,0.0014648379292339087
120,0.6895544528961182,1.0,-0.0014398298226296902,-0.0013558370992541313,0.07794608175754547,0.0793859139084816,0.06617103517055511,0.06752686947584152,0.0,0.5017997622489929,0.10483111522281778,0.6934517621994019,0.6934517621994019,0.07794608175754547,0.0,0.0,0.07794608175754547,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9818629026412964,0.9799215793609619,0.011775048449635506,-0.0006989166140556335,0.0056980750523507595,0.00367711647413671,0.007491677533835173
130,0.690565288066864,1.0,-0.0010342802852392197,-0.0007951108273118734,0.0790247917175293,0.08005906641483307,0.05789618939161301,0.058691296726465225,0.0,0.5012928247451782,0.07283586712889507,0.6945165395736694,0.6945165395736694,0.0790247917175293,0.0,0.0,0.0790247917175293,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9870811104774475,0.9864526987075806,0.02112860232591629,-0.0004573427140712738,0.005084522999823093,0.003196103498339653,0.007233861833810806
140,0.6894267797470093,1.0,-0.0014912565238773823,-3.913929685950279e-05,0.07951346784830093,0.08100472390651703,0.06532561779022217,0.0653647631406784,0.0,0.5018640756607056,0.1081669330616507,0.6934024691581726,0.6934024691581726,0.07951346784830093,0.0,0.0,0.07951346784830093,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9815905094146729,0.9994011521339417,0.01418785098940134,-0.0003826022148132324,0.007936726324260235,0.006226131226867437,0.01208870206028223
150,0.6930065155029297,1.0,-5.625977064482868e-05,-3.913304681191221e-05,0.0014129140181466937,0.001469173701480031,0.0012587499804794788,0.0012978831073269248,0.0,0.500070333480835,0.01404246419232935,0.6930771470069885,0.6930771470069885,0.0014129140181466937,0.0,0.0,0.0014129140181466937,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9617065787315369,0.9698485136032104,0.00015416397945955396,-2.3848144337534904e-05,0.00024000625126063824,6.746155122527853e-05,0.0004510963335633278
160,0.6928136944770813,1.0,-0.00013346050400286913,2.3095286451280117e-05,0.005920269060879946,0.00605372991412878,0.005497721955180168,0.0054746270179748535,0.0,0.5001668334007263,0.024095378706593038,0.6931285858154297,0.6931285858154297,0.005920269060879946,0.0,0.0,0.005920269060879946,0.05,1.8922437448054552e-05,1.0,0.0,1.8922437448054552e-05,0.00030275899916887283,0.0625,0.9779539704322815,1.004218578338623,0.0004225469019729644,-2.759159542620182e-05,0.0005219782469794154,0.0004149593587499112,0.0006673025200143456
170,0.6903351545333862,1.0,-0.0011266381479799747,-0.0006442505400627851,0.06969963014125824,0.07082626223564148,0.05376425385475159,0.05440850555896759,0.0,0.5014082789421082,0.09959069662209144,0.6938201189041138,0.6938201189041138,0.06969963014125824,0.0,0.0,0.06969963014125824,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9840930104255676,0.9881590008735657,0.015935372561216354,-0.0004427209496498108,0.0059771789237856865,0.00338549492880702,0.007883780635893345
180,0.6928684711456299,1.0,-0.00011152573279105127,-4.2685511289164424e-05,0.009233936667442322,0.00934546161442995,0.008286949247121811,0.008329633623361588,0.0,0.5001394152641296,0.02745187659987486,0.6933455467224121,0.6933455467224121,0.009233936667442322,0.0,0.0,0.009233936667442322,0.05,1.5359080862253904e-05,1.0,0.0,1.5359080862253904e-05,0.0001988336443901062,0.1875,0.9880664348602295,0.9948756098747253,0.0009469869546592236,-3.855209797620773e-05,0.0008489497704431415,0.0005576286930590868,0.001166597823612392
190,0.6911720633506775,1.0,-0.0007909901905804873,-0.0007870430126786232,0.0479816272854805,0.04877261817455292,0.035477809607982635,0.036264851689338684,0.0,0.5009887218475342,0.06381097116975978,0.6935744285583496,0.6935744285583496,0.0479816272854805,0.0,0.0,0.0479816272854805,0.05,3.2549723982810974e-06,1.0,0.0,3.2549723982810974e-06,5.207955837249756e-05,0.0625,0.9837820529937744,0.9782974123954773,0.012503815814852715,-0.0003945082426071167,0.003704030066728592,0.00219651497900486,0.006114819552749395
200,0.6930245161056519,1.0,-4.907950642518699e-05,-0.00010337119601899758,0.0021844846196472645,0.0022335639223456383,0.0018464273307472467,0.0019497985485941172,0.0,0.5000613331794739,0.015515832827099556,0.6931477785110474,0.6931477785110474,0.0021844846196472645,0.0,0.0,0.0021844846196472645,0.05,1.4075732906349003e-05,1.0,0.0,1.4075732906349003e-05,0.00014233379624783993,0.1875,0.9780264496803284,0.9469836354255676,0.0003380570560693741,-3.811251372098923e-05,0.0002773808082565665,0.00015885096217971295,0.0004954977193847299
210,0.6916540861129761,1.0,-0.0005977352848276496,-0.00013462180504575372,0.01677168533205986,0.01736941933631897,0.012532318010926247,0.012666940689086914,0.0,0.5007472038269043,0.04475819970944738,0.692492663860321,0.692492663860321,0.01677168533205986,0.0,0.0,0.01677168533205986,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9655869603157043,0.9893721342086792,0.004239367321133614,-0.00018308917060494423,0.002209364203736186,0.0014303420903161168,0.00298867654055357
220,0.6905336380004883,1.0,-0.0010468540713191032,-0.00023212842643260956,0.040004149079322815,0.041051000356674194,0.042886167764663696,0.043118298053741455,0.0,0.5013085603713989,0.07840330713637024,0.6925338506698608,0.6925338506698608,0.040004149079322815,0.0,0.0,0.040004149079322815,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9744987487792969,0.9946164488792419,-0.002882022876292467,-0.00031974539160728455,0.005628280341625214,0.003938689827919006,0.008327757008373737
230,0.6928999423980713,1.0,-9.892709203995764e-05,-8.433155016973615e-05,0.0058619496412575245,0.005960877053439617,0.004879308398813009,0.004963639657944441,0.0,0.5001236796379089,0.01599666095291268,0.6931943893432617,0.6931943893432617,0.0058619496412575245,0.0,0.0,0.0058619496412575245,0.05,1.3925600796937943e-06,1.0,0.0,1.3925600796937943e-06,1.5402212738990784e-05,0.125,0.9834038615226746,0.9830101728439331,0.000982641358859837,-4.5814551413059235e-05,0.0005401411326602101,0.0004466962127480656,0.000717712682671845
240,0.6907334923744202,1.0,-0.0009668972343206406,-0.00034354114904999733,0.044928260147571564,0.045895155519247055,0.051574088633060455,0.051917631179094315,0.0,0.5012086033821106,0.08319155446860528,0.6929799318313599,0.6929799318313599,0.044928260147571564,0.0,0.0,0.044928260147571564,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9789324998855591,0.9933829307556152,-0.006645830813795328,-0.00032760947942733765,0.006199267692863941,0.004427400417625904,0.007920503616333008
250,0.6929374933242798,1.0,-8.389893628191203e-05,-8.40232678456232e-05,0.004366395529359579,0.004450294189155102,0.0035186856985092163,0.003602708922699094,0.0,0.5001048445701599,0.019891034273788525,0.6931624412536621,0.6931624412536621,0.004366395529359579,0.0,0.0,0.004366395529359579,0.05,6.626913091167808e-06,1.0,0.0,6.626913091167808e-06,5.6718941777944565e-05,0.125,0.9811475872993469,0.9766777753829956,0.00084770965622738,-4.198029637336731e-05,0.0005599185242317617,0.00035450939321890473,0.0008271600236184895
260,0.6893539428710938,1.0,-0.0015205801464617252,-0.0005260161124169827,0.08260953426361084,0.08413011580705643,0.08705425262451172,0.08758027106523514,0.0,0.5019007325172424,0.12071130517792686,0.6934844255447388,0.6934844255447388,0.08260953426361084,0.0,0.0,0.08260953426361084,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9819258451461792,0.993993878364563,-0.004444716032594442,-0.0005116499960422516,0.011365175247192383,0.007602900732308626,0.01645221933722496
270,0.6929988861083984,1.0,-5.932380736339837e-05,-0.00011820622603408992,0.0021429138723760843,0.0022022377233952284,0.0018577412702143192,0.0019759475253522396,0.0,0.5000741481781006,0.014346368619234075,0.6931094527244568,0.6931094527244568,0.0021429138723760843,0.0,0.0,0.0021429138723760843,0.05,3.4255936043336987e-06,1.0,0.0,3.4255936043336987e-06,3.2546697184443474e-05,0.1875,0.9730620384216309,0.9401774406433105,0.0002851726021617651,-4.438241012394428e-05,0.00038711325032636523,0.00024226719688158482,0.0006404686719179153
280,0.6906391382217407,1.0,-0.001004570396617055,-0.00043185113463550806,0.04121876880526543,0.04222334176301956,0.03363129496574402,0.03406314551830292,0.0,0.5012556910514832,0.06083498228809414,0.6927000880241394,0.6927000880241394,0.04121876880526543,0.0,0.0,0.04121876880526543,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9762080907821655,0.9873220324516296,0.007587476167827845,-0.0003591049462556839,0.0049309926107525826,0.004427388776093721,0.005370281636714935
290,0.6879690885543823,1.0,-0.002076962497085333,0.0008560423739254475,0.09709163755178452,0.09916859865188599,0.10062459111213684,0.09976854920387268,0.0,0.5025961399078369,0.1099107294022753,0.6928236484527588,0.6928236484527588,0.09709163755178452,0.0,0.0,0.09709163755178452,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9790562391281128,1.0085803270339966,-0.0035329596139490604,-0.00030522793531417847,0.008334875106811523,0.006150254048407078,0.010384812951087952
300,0.6920468211174011,1.0,-0.00044043269008398056,-0.0003884097095578909,0.02537219598889351,0.025812627747654915,0.021167820319533348,0.021556230261921883,0.0,0.5005505084991455,0.04072305426633605,0.6933154463768005,0.6933154463768005,0.02537219598889351,0.0,0.0,0.02537219598889351,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9829373359680176,0.9819815754890442,0.004204374738037586,-0.00020721089094877243,0.0022880593314766884,0.0016242929268628359,0.0036547298077493906
310,0.6903514266014099,1.0,-0.0011200802400708199,6.484333425760269e-07,0.07193942368030548,0.07305949926376343,0.06083618104457855,0.06083553284406662,0.0,0.5014001131057739,0.09415580712895376,0.6939483880996704,0.6939483880996704,0.07193942368030548,0.0,0.0,0.07193942368030548,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9846689701080322,1.00001060962677,0.011103237047791481,-0.00027985870838165283,0.007298178970813751,0.005600401200354099,0.010260115377604961
320,0.6929441690444946,1.0,-8.121483551803976e-05,-0.00011540701234480366,0.0022942957002669573,0.002375510521233082,0.0018212506547570229,0.0019366577034816146,0.0,0.5001015067100525,0.012652009538221813,0.6930589079856873,0.6930589079856873,0.0022942957002669573,0.0,0.0,0.0022942957002669573,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9658116102218628,0.9404091835021973,0.0004730450746137649,-4.915555473417044e-05,0.00038325838977470994,0.00017635960830375552,0.0008379359496757388
330,0.6930425763130188,1.0,-4.1848456021398306e-05,-6.995760486461222e-07,0.0011862829560413957,0.001228131353855133,0.0012696220073848963,0.0012703215470537543,0.0,0.5000523328781128,0.011451623915062444,0.6931018829345703,0.6931018829345703,0.0011862829560413957,0.0,0.0,0.0011862829560413957,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9659251570701599,0.9994493126869202,-8.3339044067543e-05,-1.0636984370648861e-05,0.00022077534231357276,9.307968866778538e-05,0.0003177765174768865
340,0.6928339004516602,1.0,-0.0001253680675290525,-6.754840433131903e-05,0.00304681365378201,0.00317218154668808,0.0026934787165373564,0.0027610273100435734,0.0,0.5001567006111145,0.01910855363543111,0.6929996013641357,0.6929996013641357,0.00304681365378201,0.0,0.0,0.00304681365378201,0.05,1.3376542483456433e-05,1.0,0.0,1.3376542483456433e-05,9.852391667664051e-05,0.1875,0.9604789614677429,0.975534975528717,0.0003533347917255014,-4.822912160307169e-05,0.0004395588184706867,0.0001414232247043401,0.0006303458940237761
350,0.6928144693374634,1.0,-0.00013312110968399793,-3.364493022672832e-05,0.003035223577171564,0.003168344497680664,0.001680102781392634,0.0017137478571385145,0.0,0.5001664161682129,0.016942541258052255,0.6929662227630615,0.6929662227630615,0.003035223577171564,0.0,0.0,0.003035223577171564,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9579840898513794,0.9803675413131714,0.0013551206793636084,-4.169158637523651e-05,0.0003821980208158493,0.00022083309886511415,0.0006656055338680744
360,0.6876310110092163,1.0,-0.002213014056906104,-0.0010366053320467472,0.06771526485681534,0.06992828100919724,0.059305429458618164,0.060342032462358475,0.0,0.5027662515640259,0.1002038719321031,0.6910167932510376,0.6910167932510376,0.06771526485681534,0.0,0.0,0.06771526485681534,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9683530330657959,0.9828212261199951,0.008409840054810047,-0.0008124075829982758,0.007734737824648619,0.004672572016716003,0.011065070517361164
370,0.6930661201477051,1.0,-3.2435516914119944e-05,-9.687391866464168e-06,0.0011093441862612963,0.0011417795903980732,0.0013143694959580898,0.0013240568805485964,0.0,0.5000405311584473,0.00838237541926132,0.6931236386299133,0.6931236386299133,0.0011093441862612963,0.0,0.0,0.0011093441862612963,0.05,2.034525095950812e-06,1.0,0.0,2.034525095950812e-06,1.788465306162834e-05,0.125,0.9715922474861145,0.9926835298538208,-0.0002050252805929631,-1.053069718182087e-05,0.0002664964704308659,0.00016217758820857853,0.000440632866229862
380,0.6867420673370361,1.0,-0.0025705862790346146,-0.0012777112424373627,0.08228319883346558,0.08485378324985504,0.07115265727043152,0.07243037223815918,0.0,0.5032131671905518,0.0853112852330699,0.6908562183380127,0.6908562183380127,0.08228319883346558,0.0,0.0,0.08228319883346558,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9697057008743286,0.9823594093322754,0.011130544357001781,-0.0009620748460292816,0.009012838825583458,0.0064249965362250805,0.012852931395173073
390,0.6930525302886963,1.0,-3.784443106269464e-05,-3.052115789614618e-05,0.0012608335819095373,0.0012986779911443591,0.001060086884535849,0.0010906080715358257,0.0,0.5000473260879517,0.007058362269969435,0.6931155920028687,0.6931155920028687,0.0012608335819095373,0.0,0.0,0.0012608335819095373,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9708592891693115,0.9720145463943481,0.0002007467410294339,-1.7091399058699608e-05,0.0002315388119313866,0.00017040745296981186,0.0003039080183953047
400,0.6873956918716431,1.0,-0.002307767979800701,-0.0014118733815848827,0.11962267756462097,0.12193043529987335,0.11808605492115021,0.11949792504310608,0.0,0.5028846859931946,0.12252646131103175,0.6933768391609192,0.6933768391609192,0.11962267756462097,0.0,0.0,0.11962267756462097,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9810731410980225,0.9881849884986877,0.0015366184525191784,-0.000929906964302063,0.011820359155535698,0.007490743882954121,0.014432605355978012
410,0.6917457580566406,1.0,-0.0005611227825284004,-0.00044072698801755905,0.02386719360947609,0.024428315460681915,0.019074110314249992,0.019514836370944977,0.0,0.500701367855072,0.03822484015193811,0.6929429173469543,0.6929429173469543,0.02386719360947609,0.0,0.0,0.02386719360947609,0.05,3.7959543988108635e-06,1.0,0.0,3.7959543988108635e-06,6.0735270380973816e-05,0.0625,0.9770298600196838,0.9774158596992493,0.004793084226548672,-0.00025046244263648987,0.002099893521517515,0.0010794500121846795,0.003910770174115896
420,0.6894307732582092,1.0,-0.0014896038919687271,-0.0005061314441263676,0.06285934150218964,0.06434895098209381,0.05573933571577072,0.05624547228217125,0.0,0.5018619894981384,0.10019377116883929,0.6925737261772156,0.6925737261772156,0.06285934150218964,0.0,0.0,0.06285934150218964,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9768510460853577,0.991001307964325,0.007120006717741489,-0.0004989374428987503,0.00828551035374403,0.005589568987488747,0.012679262086749077
430,0.6887707710266113,1.0,-0.0017546277958899736,1.7534475773572922e-05,0.04499348998069763,0.046748120337724686,0.04382728040218353,0.04380974546074867,0.0,0.5021932721138,0.09531597945959938,0.6910204291343689,0.6910204291343689,0.04499348998069763,0.0,0.0,0.04499348998069763,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.962466299533844,1.0004003047943115,0.00116621027700603,-0.0004342738538980484,0.007074060849845409,0.0024119531735777855,0.00916028581559658
440,0.6918419599533081,1.0,-0.0005225660279393196,-0.0003233476309105754,0.042432721704244614,0.04295528680086136,0.03266773000359535,0.03299107775092125,0.0,0.5006532073020935,0.07277650187402997,0.6939728856086731,0.6939728856086731,0.042432721704244614,0.0,0.0,0.042432721704244614,0.05,9.318580850958824e-06,1.0,0.0,9.318580850958824e-06,0.0001490972936153412,0.0625,0.9878346920013428,0.9901989102363586,0.00976499356329441,-0.00021147727966308594,0.004174782428890467,0.002612830139696598,0.00659392774105072
450,0.6927056312561035,1.0,-0.00017668292275629938,-3.9470280171371996e-05,0.0032160035334527493,0.003392686601728201,0.002507702447474003,0.0025471725966781378,0.0,0.5002208948135376,0.014241503119632702,0.6928664445877075,0.6928664445877075,0.0032160035334527493,0.0,0.0,0.0032160035334527493,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9479223489761353,0.9845043420791626,0.0007083010859787464,-5.403824616223574e-05,0.0005607211496680975,0.00027437281096354127,0.0008834146428853273
460,0.6928486824035645,1.0,-0.00011943317076656967,-7.89207624620758e-05,0.0021541835740208626,0.002273616846650839,0.00242973561398685,0.0025086563546210527,0.0,0.5001493096351624,0.015402579980137054,0.6929565668106079,0.6929565668106079,0.0021541835740208626,0.0,0.0,0.0021541835740208626,0.05,1.8248101696372032e-07,1.0,0.0,1.8248101696372032e-07,2.919696271419525e-06,0.0625,0.94746994972229,0.968540608882904,-0.00027555201086215675,-4.958850331604481e-05,0.0003487803624011576,0.00018695034668780863,0.0005971658392809331
470,0.689540684223175,1.0,-0.0014457106590270996,-0.0003151299897581339,0.06117638573050499,0.06262210011482239,0.062038108706474304,0.062353234738111496,0.0,0.5018071532249451,0.09920934196631645,0.6925994753837585,0.6925994753837585,0.06117638573050499,0.0,0.0,0.06117638573050499,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9769136905670166,0.9949461221694946,-0.0008617190178483725,-0.00044021010398864746,0.008186600171029568,0.006846236996352673,0.010453369468450546
480,0.6922706365585327,1.0,-0.00035083229886367917,-8.156121475622058e-05,0.011935408227145672,0.012286240234971046,0.011312742717564106,0.011394304223358631,0.0,0.5004385113716125,0.04419511497829137,0.6928673982620239,0.6928673982620239,0.011935408227145672,0.0,0.0,0.011935408227145672,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9714451432228088,0.992841899394989,0.0006226650439202785,-0.00010809861123561859,0.0013859834289178252,0.00041120496462099254,0.0021635983139276505
490,0.6876835227012634,1.0,-0.002191841136664152,-0.001450827345252037,0.10988126695156097,0.11207310855388641,0.08240679651498795,0.08385762572288513,0.0,0.5027397274971008,0.08655199849554815,0.6931775808334351,0.6931775808334351,0.10988126695156097,0.0,0.0,0.10988126695156097,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9804427623748779,0.982698917388916,0.02747446298599243,-0.0009106658399105072,0.009026596322655678,0.005254452116787434,0.012609409168362617
500,0.6890702247619629,1.0,-0.0016343658789992332,-0.0012671553995460272,0.08407773077487946,0.08571209013462067,0.05844005197286606,0.05970720574259758,0.0,0.5020429491996765,0.07208103540086877,0.6932741403579712,0.6932741403579712,0.08407773077487946,0.0,0.0,0.08407773077487946,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9809319972991943,0.9787772297859192,0.025637678802013397,-0.000725381076335907,0.005673997104167938,0.0016205140855163336,0.008171829394996166
510,0.6915527582168579,1.0,-0.0006383596919476986,-0.0006087068468332291,0.038627833127975464,0.0392661914229393,0.030392255634069443,0.031000962480902672,0.0,0.5007979273796082,0.0660163795133466,0.6934841275215149,0.6934841275215149,0.038627833127975464,0.0,0.0,0.038627833127975464,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9837427735328674,0.9803649187088013,0.008235575631260872,-0.0003117658197879791,0.0039790114387869835,0.001738190185278654,0.006436298135668039
520,0.6905494928359985,1.0,-0.0010406356304883957,-0.0004614370409399271,0.03273731470108032,0.03377795219421387,0.03291838616132736,0.033379822969436646,0.0,0.5013008117675781,0.07769000476187234,0.6921863555908203,0.6921863555908203,0.03273731470108032,0.0,0.0,0.03273731470108032,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9691917896270752,0.9861761927604675,-0.00018106948118656874,-0.0003755185753107071,0.006861025467514992,0.004269281402230263,0.011454010382294655
530,0.6921902894973755,1.0,-0.00038297451101243496,-4.268338670954108e-05,0.017747631296515465,0.018130606040358543,0.014874262735247612,0.014916946180164814,0.0,0.5004787445068359,0.036210891597450064,0.6930776834487915,0.6930776834487915,0.017747631296515465,0.0,0.0,0.017747631296515465,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9788768887519836,0.9971386194229126,0.002873367164283991,-0.0001064147800207138,0.002218580339103937,0.0011662347242236137,0.003218071535229683
540,0.6926811933517456,1.0,-0.0001864572404883802,-0.00010649010073393583,0.01171041838824749,0.011896874755620956,0.009352441877126694,0.009458931162953377,0.0,0.5002330541610718,0.03397859917670371,0.6932666897773743,0.6932666897773743,0.01171041838824749,0.0,0.0,0.01171041838824749,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.9843272566795349,0.988741934299469,0.0023579758126288652,-7.323641330003738e-05,0.001436508260667324,0.0007988399011082947,0.0022821989841759205
