step,variant_name,total_loss,dpo_loss,warp_loss,warp_loss_forward,warp_loss_backward,lambda_warp,m_w,m_l,m_w_ref,m_l_ref,norm_win_gap,norm_lose_gap,norm_lose_gap_clipped,winner_abs_reg,winner_gap_reg,loser_dominant_ratio,grad_norm,adapter_grad_norm,base_grad_norm,adapter_residual_norm,adapter_to_base_ratio,residual_scale,confidence_exponent,gate_mean,flow_conf_mean,valid_flow_ratio,warp_valid_ratio,mean_flow_magnitude,motion_score,motion_bin,lr
100,exp19c_lambda005,0.6950212717056274,0.6929706335067749,0.0947265625,0.09423828125,0.095703125,0.005,0.026213033124804497,0.02504897490143776,0.026214350014925003,0.02504665032029152,-4.729557258542627e-05,9.699542715679854e-05,9.699542715679854e-05,0.026213033124804497,0.0002669897803571075,1.0,0.0003286086794508672,0.0003286086794508672,0.0,0.03958760201931,,0.5,2.0,0.0031577798072248697,0.6818044185638428,0.7374415397644043,0.014320987276732922,0.5382936000823975,0.002644916875144085,low,1e-05
110,exp19c_lambda005,0.7031858563423157,0.693655252456665,0.40234375,0.408203125,0.396484375,0.005,0.1418047547340393,0.1503177285194397,0.141779825091362,0.1503484845161438,0.000175138222402893,-0.00010856383596546948,-0.00010856383596546948,0.1418047547340393,0.00042624666821211576,0.0,0.00013691283450096425,0.00013691283450096425,0.0,0.05170050077140331,,0.5,2.0,0.0012027114862576127,0.5443441867828369,0.6804458498954773,0.019465019926428795,3.459420919418335,0.024168386485465494,low,1e-05
120,exp19c_lambda005,0.7033694982528687,0.6934964656829834,0.25390625,0.259765625,0.248046875,0.005,0.1664673388004303,0.2435159534215927,0.1664532721042633,0.24359488487243652,4.62517054984346e-05,-0.00037179450737312436,-0.00037179450737312436,0.1664673388004303,0.0002831728779710829,0.0,7.162894991305037e-05,7.162894991305037e-05,0.0,0.024714205414056778,,0.5,2.0,0.0029971341136842966,0.40426772832870483,0.5951334834098816,0.023868312127888203,6.457436561584473,0.0605339495042334,medium,1e-05
130,exp19c_lambda005,0.7031167149543762,0.6927095055580139,0.4453125,0.48828125,0.404296875,0.005,0.15998677909374237,0.15184147655963898,0.16000574827194214,0.15182584524154663,-0.00014173725503496826,0.00013543371460400522,0.00013543371460400522,0.15998677909374237,0.0001800440513761714,0.0,8.098200324073113e-05,8.098200324073113e-05,0.0,0.07526121474802494,,0.5,2.0,0.003216155106201768,0.21025493741035461,0.35583528876304626,0.0488271601498127,46.594329833984375,0.7612916854394214,high,1e-05
140,exp19c_lambda005,0.6979411840438843,0.6943905353546143,0.26953125,0.275390625,0.263671875,0.005,0.030651003122329712,0.022668302059173584,0.030633004382252693,0.022659681737422943,0.0005977472756057978,0.000405991158913821,0.000405991158913821,0.030651003122329712,0.0006676851189695299,0.0,7.048854468298938e-05,7.048854468298938e-05,0.0,0.024288357701152563,,0.5,2.0,0.0014057636726647615,0.14198188483715057,0.28044283390045166,0.02977366279810667,13.967205047607422,0.09946223495575636,medium,1e-05
150,exp19c_lambda005,0.6944311261177063,0.692774772644043,0.1318359375,0.1357421875,0.1279296875,0.005,0.005571500863879919,0.004827304743230343,0.005572483874857426,0.004827114753425121,-0.0001534337061457336,5.0649396143853664e-06,5.0649396143853664e-06,0.005571500863879919,0.0007178100058808923,0.0,0.00014600865665079455,0.00014600865665079455,0.0,0.0548319099470973,,0.5,2.0,0.002414703369140625,0.5918420553207397,0.6942955851554871,0.01709876488894224,0.9769556522369385,0.005376876721757725,low,1e-05
160,exp19c_lambda005,0.6949366927146912,0.6930874586105347,0.220703125,0.220703125,0.220703125,0.005,0.007890112698078156,0.005362241063266993,0.007892008870840073,0.005366472527384758,-0.0002130231005139649,-0.0007499554194509983,-0.0007499554194509983,0.007890112698078156,0.00034847756614908576,0.0,0.0010462807325141155,0.0010462807325141155,0.0,0.04198928736150265,,0.5,2.0,0.003392525715753436,0.5951243042945862,0.6804603338241577,0.017818929627537727,1.4445427656173706,0.010070823834573646,low,1e-05
170,exp19c_lambda005,0.6953610777854919,0.6924375295639038,0.421875,0.4140625,0.431640625,0.005,0.006703631952404976,0.006013019010424614,0.006705141626298428,0.006012558937072754,-0.00022335350513458252,0.0002526756143197417,0.0002526756143197417,0.006703631952404976,0.0004827046359423548,1.0,0.00028486844560772127,0.00028486844560772127,0.0,0.029074257521756408,,0.5,2.0,0.0027481825090944767,0.14573419094085693,0.2754720151424408,0.030349793843925,17.875553131103516,0.11956407048246386,medium,1e-05
180,exp19c_lambda005,0.6933035850524902,0.6915186643600464,0.2109375,0.208984375,0.2138671875,0.005,0.011088168248534203,0.008831603452563286,0.011095637455582619,0.008832861669361591,-0.0006995537551119924,-0.0001833197893574834,-0.0001833197893574834,0.011088168248534203,0.00017767380631994456,0.0,0.0002431369901512969,0.0002431369901512969,0.0,0.08702923357486725,,0.5,2.0,0.005537510383874178,0.6439921259880066,0.7076214551925659,0.018806584179401398,1.7984294891357422,0.011325414089721025,low,1e-05
190,exp19c_lambda005,0.6945003867149353,0.6932480335235596,0.0986328125,0.09765625,0.09912109375,0.005,0.002281889785081148,0.002228805795311928,0.002282162895426154,0.0022301175631582737,-0.0001042310323100537,-0.000566262227948755,-0.000566262227948755,0.002281889785081148,0.0006461740122176707,0.0,0.00010977398935515242,0.00010977398935515242,0.0,0.033728405833244324,,0.5,2.0,0.004547936841845512,0.6585220694541931,0.7120069265365601,0.014773662202060223,0.07844099402427673,0.00036428360403180474,low,1e-05
200,exp19c_lambda005,0.6977283954620361,0.6917805671691895,0.2734375,0.275390625,0.26953125,0.005,0.08911105990409851,0.14278921484947205,0.0891554206609726,0.14275014400482178,-0.0004726629122160375,0.0002997796982526779,0.0002997796982526779,0.08911105990409851,0.0001265986793441698,0.0,5.156439725107811e-05,5.156439725107811e-05,0.0,0.03403867082670331,,0.5,2.0,0.002358902944251895,0.6115884780883789,0.6918903589248657,0.01524691330268979,5.427956581115723,0.04855176353921391,low,1e-05
210,exp19c_lambda005,0.7037845253944397,0.6934506297111511,0.404296875,0.439453125,0.369140625,0.005,0.15939389169216156,0.15110349655151367,0.15937624871730804,0.1511203646659851,9.478630818193778e-05,-0.0001030380735755898,-0.0001030380735755898,0.15939389169216156,0.00035007239785045385,0.0,8.641257103285082e-06,8.641257103285082e-06,0.0,0.0035135187426931225,,0.5,2.0,0.0004013677826151252,0.24986471235752106,0.3756251335144043,0.02621399238705635,28.550878524780273,0.22006385289830757,high,1e-05
220,exp19c_lambda005,0.7034761905670166,0.6937072277069092,0.41796875,0.408203125,0.42578125,0.005,0.1465931385755539,0.15082724392414093,0.14657193422317505,0.15086247026920319,0.000165628720424138,-0.0002306912501808256,-0.0002306912501808256,0.1465931385755539,0.00034887908259406686,0.0,6.759493247756586e-05,6.759493247756586e-05,0.0,0.06557723321020603,,0.5,2.0,0.0026458404026925564,0.3907897472381592,0.5596318244934082,0.017839505337178707,4.448780059814453,0.028261927850654265,low,1e-05
230,exp19c_lambda005,0.6954522132873535,0.6931774020195007,0.24609375,0.2451171875,0.2470703125,0.005,0.014093105681240559,0.02008068561553955,0.014092694967985153,0.020080583170056343,1.8684353563003242e-05,2.987247717101127e-05,2.987247717101127e-05,0.014093105681240559,0.0003418531268835068,0.0,0.00010306390226832394,0.00010306390226832394,0.0,0.02113845758140087,,0.5,2.0,0.0030947448685765266,0.08496865630149841,0.18382282555103302,0.011728395242244005,3.193809747695923,0.0040858974710465705,low,1e-05
240,exp19c_lambda005,0.6997724771499634,0.6929057240486145,0.30078125,0.30078125,0.302734375,0.005,0.10224984586238861,0.10748163610696793,0.10227097570896149,0.10751905292272568,-0.00017579374252818525,-0.000313935917802155,-0.000313935917802155,0.10224984586238861,0.0002513008948881179,0.0,0.0001510065247261124,0.0001510065247261124,0.0,0.13763756304979324,,0.5,2.0,0.010570315644145012,0.5340576171875,0.6262918710708618,0.031378600746393204,3.3153443336486816,0.04231526693889626,low,1e-05
250,exp19c_lambda005,0.6967936754226685,0.6942545175552368,0.244140625,0.2412109375,0.2470703125,0.005,0.008527529425919056,0.0073806848376989365,0.008522843942046165,0.007380216382443905,0.0004614953650161624,8.838396752253175e-05,8.838396752253175e-05,0.008527529425919056,0.0008920872933231294,0.0,0.00027843996935435954,0.00027843996935435954,0.0,0.047880743589303165,,0.5,2.0,0.005271160043776035,0.4571586847305298,0.6508234739303589,0.02567901276051998,11.890774726867676,0.15201606346048,high,1e-05
260,exp19c_lambda005,0.6981447339057922,0.6948627233505249,0.35546875,0.353515625,0.35546875,0.005,0.012965219095349312,0.011281711980700493,0.012956639751791954,0.011280967853963375,0.0006947519723325968,4.3571933929342777e-05,4.3571933929342777e-05,0.012965219095349312,0.0008560746791772544,0.0,8.099923356164983e-05,8.099923356164983e-05,0.0,0.015924545553275493,,0.5,2.0,0.0010186659637838602,0.3708358407020569,0.6194366216659546,0.015843620523810387,9.003364562988281,0.0645521336012085,medium,1e-05
270,exp19c_lambda005,0.7077653408050537,0.693719744682312,0.4609375,0.50390625,0.419921875,0.005,0.2290169894695282,0.17805877327919006,0.22897189855575562,0.17806610465049744,0.0002132115769200027,-6.166873208712786e-05,-6.166873208712786e-05,0.2290169894695282,0.00029068635194562376,0.0,2.3369853777297337e-05,2.3369853777297337e-05,0.0,0.012952787161339074,,0.5,2.0,0.0006591755081899464,0.10076743364334106,0.24139179289340973,0.029691358096897602,39.811302185058594,0.25431878899733285,high,1e-05
280,exp19c_lambda005,0.6984178423881531,0.6931837797164917,0.25390625,0.25390625,0.255859375,0.005,0.07621853053569794,0.04696802794933319,0.07622088491916656,0.04697606712579727,-2.8662336262641475e-05,-0.00017222149472218007,-0.00017222149472218007,0.07621853053569794,0.0001566476421430707,0.0,3.1879361321973254e-05,3.1879361321973254e-05,0.0,0.030384347133804113,,0.5,2.0,0.002900464227423072,0.643592119216919,0.6893717646598816,0.020288066007196903,2.1742398738861084,0.013217844966038589,low,1e-05
290,exp19c_lambda005,0.6947693228721619,0.6928795576095581,0.12451171875,0.12451171875,0.12451171875,0.005,0.017879825085401535,0.01932467520236969,0.01788162812590599,0.019324613735079765,-0.00013305741595104337,-9.683978714747354e-05,-9.683978714747354e-05,0.017879825085401535,0.0003739692328963429,0.0,7.605326387126921e-05,7.605326387126921e-05,0.0,0.01659532509802375,,0.5,2.0,0.0011051723267883062,0.4652700424194336,0.6608549356460571,0.018024691380560398,1.184842586517334,0.006226293440544898,low,1e-05
300,exp19c_lambda005,0.6971881985664368,0.6938638091087341,0.314453125,0.310546875,0.318359375,0.005,0.0219802837818861,0.018198244273662567,0.021971939131617546,0.018192872405052185,0.00035928559373132885,0.0002974710369016975,0.0002974710369016975,0.0219802837818861,0.0006537408335134387,0.0,0.0001885278631327197,0.0001885278631327197,0.0,0.0859017837792635,,0.5,2.0,0.00565233314409852,0.3554583787918091,0.6076793074607849,0.03347736597061157,6.315011024475098,0.09510475162566731,medium,1e-05
310,exp19c_lambda005,0.6956215500831604,0.6930879354476929,0.31640625,0.3046875,0.326171875,0.005,0.0022533992305397987,0.002137253526598215,0.0022540432401001453,0.00213794969022274,-0.0001379437162540853,-0.00043276860378682613,-0.00043276860378682613,0.0022533992305397987,0.0008416958153247833,0.0,0.00016917605186301057,0.00016917605186301057,0.0,0.045185196213424206,,0.5,2.0,0.002498221816495061,0.4762653410434723,0.6237383484840393,0.018353909254074097,8.310358047485352,0.0783172812003251,medium,1e-05
320,exp19c_lambda005,0.7002848386764526,0.6966286897659302,0.30859375,0.296875,0.318359375,0.005,0.004929512273520231,0.005300889723002911,0.004922051914036274,0.005302322097122669,0.0013681835262104869,-4.151961184106767e-05,-4.151961184106767e-05,0.004929512273520231,0.0018685177201405168,0.0,5.278037893586597e-05,5.278037893586597e-05,0.0,0.02969588339328766,,0.5,2.0,0.0017953175120055676,0.6097738146781921,0.7171230316162109,0.01693415641784668,3.8880321979522705,0.027719276803758602,low,1e-05
330,exp19c_lambda005,0.6956542730331421,0.6940299272537231,0.1162109375,0.11572265625,0.11669921875,0.005,0.008333146572113037,0.0063873352482914925,0.008330470882356167,0.006388088688254356,0.00032240775180980563,-0.00011475880455691367,-0.00011475880455691367,0.008333146572113037,0.0006278975051827729,0.0,0.0002238955294044551,0.0002238955294044551,0.0,0.046943152556195855,,0.5,2.0,0.005973374471068382,0.5488095283508301,0.6508204340934753,0.017325103282928467,0.6949496269226074,0.00404770645981501,low,1e-05
340,exp19c_lambda005,0.6992741823196411,0.6926602721214294,0.373046875,0.375,0.37109375,0.005,0.09269613027572632,0.08813388645648956,0.09271535277366638,0.08814655244350433,-0.00021266615658532828,-6.943877087906003e-05,-6.943877087906003e-05,0.09269613027572632,0.00011751062265830114,0.0,4.290631692062312e-05,4.290631692062312e-05,0.0,0.03822064399719238,,0.5,2.0,0.004914011340588331,0.5845353007316589,0.6953137516975403,0.01761316880583763,0.9461253881454468,0.004817077044709943,low,1e-05
350,exp19c_lambda005,0.6951807141304016,0.691111147403717,0.310546875,0.314453125,0.306640625,0.005,0.04956759512424469,0.06103711575269699,0.04961013048887253,0.0610504150390625,-0.0008706331718713045,-0.00021809649479109794,-0.00021809649479109794,0.04956759512424469,3.482585452729836e-05,0.0,8.829893444032904e-05,8.829893444032904e-05,0.0,0.058360178023576736,,0.5,2.0,0.00279054488055408,0.45474639534950256,0.650148332118988,0.0192592591047287,4.600341320037842,0.02808300102066212,low,1e-05
360,exp19c_lambda005,0.6954180598258972,0.6930785179138184,0.30078125,0.302734375,0.30078125,0.005,0.00797184556722641,0.0062511516734957695,0.007971958257257938,0.006250325590372086,7.009475666563958e-06,0.00014571929932571948,0.00014571929932571948,0.00797184556722641,0.00043799402192234993,1.0,0.00031171593429002567,0.00031171593429002567,0.0,0.0418243482708931,,0.5,2.0,0.006394420750439167,0.5482755899429321,0.7086522579193115,0.016419753432273865,1.2500369548797607,0.007418859310402104,low,1e-05
370,exp19c_lambda005,0.6981474757194519,0.6931272745132446,0.37109375,0.376953125,0.365234375,0.005,0.05596398934721947,0.04648587480187416,0.05596352368593216,0.04648427292704582,1.5606929082423449e-06,4.225273005431518e-05,4.225273005431518e-05,0.05596398934721947,0.0003680878144223243,1.0,0.0003457514695328872,0.0003457514695328872,0.0,0.15309206023812294,,0.5,2.0,0.010796577669680119,0.35915228724479675,0.48114392161369324,0.03934156335890293,21.469566345214844,0.3851625885238336,high,1e-05
380,exp19c_lambda005,0.6999555826187134,0.6936348080635071,0.275390625,0.27734375,0.2734375,0.005,0.09208080172538757,0.08890527486801147,0.09206842631101608,0.088918536901474,0.00015630247071385384,-0.00015257182531058788,-0.00015257182531058788,0.09208080172538757,0.00034341885475441813,0.0,9.109014691417901e-05,9.109014691417901e-05,0.0,0.0372493602335453,,0.5,2.0,0.0052427565678954124,0.6408964991569519,0.6952950358390808,0.015843620523810387,1.279646873474121,0.005832752818219793,low,1e-05
390,exp19c_lambda005,0.698076605796814,0.6929237842559814,0.25390625,0.25390625,0.25390625,0.005,0.07367683202028275,0.14979955554008484,0.07368353009223938,0.1498255878686905,-0.00014858064241707325,-0.00023476048954762518,-0.00023476048954762518,0.07367683202028275,0.00020249441149644554,0.0,0.00012828110446000938,0.00012828110446000938,0.0,0.053026895970106125,,0.5,2.0,0.003392525715753436,0.5951243042945862,0.6804603338241577,0.017818929627537727,1.4445427656173706,0.010070823834573646,low,1e-05
400,exp19c_lambda005,0.697799801826477,0.6928198337554932,0.31640625,0.318359375,0.314453125,0.005,0.06359796226024628,0.06329478323459625,0.06360290199518204,0.06327598541975021,-5.032049375586212e-05,0.00032428919803351164,0.00032428919803351164,0.06359796226024628,0.00022077014727983624,1.0,0.00014847919118755868,0.00014847919118755868,0.0,0.0746719092130661,,0.5,2.0,0.0100991390645504,0.5973686575889587,0.6499071717262268,0.019897119142115116,1.9077751636505127,0.014132927889354841,low,1e-05
410,exp19c_lambda005,0.7127531170845032,0.692721962928772,0.28125,0.27734375,0.283203125,0.005,0.3690216839313507,0.3781711459159851,0.3690764904022217,0.3781343400478363,-0.00014565198216587305,9.983243944589049e-05,9.983243944589049e-05,0.3690216839313507,0.00017627525085117668,0.0,2.768206156580759e-05,2.768206156580759e-05,0.0,0.07360869273543358,,0.5,2.0,0.002383735729381442,0.4436855912208557,0.6805109977722168,0.017407407984137535,3.59214448928833,0.028864502427460758,low,1e-05
420,exp19c_lambda005,0.6961697936058044,0.6930662989616394,0.23828125,0.2392578125,0.2373046875,0.005,0.03314109146595001,0.023270362988114357,0.033143483102321625,0.023273374885320663,-7.154171180445701e-05,-0.00015439739217981696,-0.00015439739217981696,0.03314109146595001,0.0002562417066656053,0.0,6.84213629387251e-05,6.84213629387251e-05,0.0,0.041833202354609966,,0.5,2.0,0.002358902944251895,0.6115884780883789,0.6918903589248657,0.01524691330268979,5.427956581115723,0.04855176353921391,low,1e-05
430,exp19c_lambda005,0.6970937252044678,0.693238377571106,0.29296875,0.294921875,0.291015625,0.005,0.038537830114364624,0.029324527829885483,0.0385349839925766,0.02931745909154415,0.0001081896189134568,0.00028990782448090613,0.00028990782448090613,0.038537830114364624,0.0004635911318473518,0.0,0.0004006437195087039,0.0004006437195087039,0.0,0.08943257853388786,,0.5,2.0,0.004822365939617157,0.5954691171646118,0.678535521030426,0.021646090783178806,3.570413112640381,0.0272805408867067,low,1e-05
440,exp19c_lambda005,0.6978520154953003,0.6932268142700195,0.33984375,0.34375,0.3359375,0.005,0.050266627222299576,0.04788202792406082,0.05026424676179886,0.047875408083200455,6.124303035903722e-05,0.00012133366544730961,0.00012133366544730961,0.050266627222299576,0.0004105017287656665,0.0,0.00024362649309354407,0.00024362649309354407,0.0,0.10195090807974339,,0.5,2.0,0.0047400109469890594,0.5193545818328857,0.6411964893341064,0.028086419217288494,7.703596591949463,0.11774117346539877,medium,1e-05
450,exp19c_lambda005,0.6960219144821167,0.6936133503913879,0.0693359375,0.068359375,0.07080078125,0.005,0.031241632997989655,0.026995429769158363,0.031232984736561775,0.026987560093402863,0.00025967101100832224,0.0002969407069031149,0.0002969407069031149,0.031241632997989655,0.0004993438487872481,0.0,0.00015154432734983882,0.00015154432734983882,0.0,0.04299755394458771,,0.5,2.0,0.004547936841845512,0.6585220694541931,0.7120069265365601,0.014773662202060223,0.07844099402427673,0.00036428360403180474,low,1e-05
460,exp19c_lambda005,0.7095550894737244,0.6927262544631958,0.36328125,0.37109375,0.357421875,0.005,0.2972812056541443,0.43369901180267334,0.29732078313827515,0.4336215555667877,-0.0001360352907795459,0.00013135043263901025,0.00013135043263901025,0.2972812056541443,0.00014894649211782962,0.0,2.2957797197171985e-05,2.2957797197171985e-05,0.0,0.06543811410665512,,0.5,2.0,0.0016473191790282726,0.5459138751029968,0.6599814891815186,0.019094649702310562,2.6461825370788574,0.017328717216540692,low,1e-05
470,exp19c_lambda005,0.6986794471740723,0.6953520774841309,0.365234375,0.384765625,0.345703125,0.005,0.007530927658081055,0.006331664510071278,0.00752504076808691,0.006333580706268549,0.00079773657489568,-0.00032301899045705795,-0.00032301899045705795,0.007530927658081055,0.0011274213902652264,0.0,0.00040979525100091056,0.00040979525100091056,0.0,0.09821369778364897,,0.5,2.0,0.008110749535262585,0.4353393316268921,0.5721318125724792,0.049444444477558136,27.09123420715332,0.6635852514069039,high,1e-05
480,exp19c_lambda005,0.7045470476150513,0.69379723072052,0.2392578125,0.2451171875,0.2333984375,0.005,0.18472546339035034,0.6672185659408569,0.18468952178955078,0.6674251556396484,0.00019877590239048004,-0.00024291593581438065,-0.00024291593581438065,0.18472546339035034,0.00031569888233207166,0.0,0.00010528119764530053,0.00010528119764530053,0.0,0.06385037582367659,,0.5,2.0,0.004855224397033453,0.45580077171325684,0.6612955927848816,0.021975308656692505,2.735058069229126,0.02236538588602607,low,1e-05
490,exp19c_lambda005,0.6961140632629395,0.6932347416877747,0.29296875,0.26171875,0.326171875,0.005,0.021821051836013794,0.01532825268805027,0.021822426468133926,0.015333571471273899,-6.250209116842598e-05,-0.00038550590397790074,-0.00038550590397790074,0.021821051836013794,0.00032343866769224405,0.0,0.00010335715820055699,0.00010335715820055699,0.0,0.032016080476751085,,0.5,2.0,0.0021164773497730494,0.3178124725818634,0.44789376854896545,0.03421810641884804,42.260494232177734,0.5257722833428924,high,1e-05
500,exp19c_lambda005,0.6953491568565369,0.6928948163986206,0.244140625,0.251953125,0.2373046875,0.005,0.014163414016366005,0.011839920654892921,0.014164526015520096,0.011840194463729858,-9.752536425366998e-05,2.5770015781745315e-05,2.5770015781745315e-05,0.014163414016366005,0.0005254957941360772,0.0,0.00021095927476743817,0.00021095927476743817,0.0,0.0609834054903331,,0.5,2.0,0.005271160043776035,0.4571586847305298,0.6508234739303589,0.02567901276051998,11.890774726867676,0.15201606346048,high,1e-05
